SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,9135 Little Mountain Rd,Kirtland Hills,OH,44060,299900,5,3.5,Kirtland Hills,4000,225640,1967,1,75,,Active,,,http://www.redfin.com/OH/Mentor/9135-Little-Mountain-Rd-44060/home/76040841,Yes MLS,4118561,N,Y,41.642914,-81.313351
MLS Listing,,Single Family Residential,7221 Green Valley Dr,Mentor,OH,44060,400000,4,4.5,Reedhurst Farms,4232,23086,1995,1,95,25,Active,,,http://www.redfin.com/OH/Mentor/7221-Green-Valley-Dr-44060/home/66470067,Yes MLS,4118441,N,Y,41.6738887,-81.2944078
MLS Listing,,Single Family Residential,6388 Seminole Trl,Mentor,OH,44060,96500,3,1.0,Arrowhead Beach 02,1108,3920,1929,1,87,,Active,,,http://www.redfin.com/OH/Mentor/6388-Seminole-Trl-44060/home/77650859,Yes MLS,4118955,N,Y,41.6977,-81.388034
MLS Listing,,Vacant Land,V/L 1 Jordan Dr,Mentor,OH,44060,49900,,,Mentor,,80586,,2,,,Active,,,http://www.redfin.com/OH/Mentor/V-L-1-Jordan-Dr-44060/home/167914633,Yes MLS,4118608,N,Y,41.746197,-81.3024856
MLS Listing,,Vacant Land,V/L 23 Jordan Dr,Mentor,OH,44060,49900,,,Mentor,,77101,,2,,,Active,,,http://www.redfin.com/OH/Mentor/V-L-23-Jordan-Dr-44060/home/167914170,Yes MLS,4118604,N,Y,41.746197,-81.3024856
MLS Listing,,Condo/Co-op,6814 Beacon Dr Unit D,Mentor,OH,44060,122777,3,1.5,Mentor,,,1973,2,,212,Active,,,http://www.redfin.com/OH/Mentor/6814-Beacon-Dr-44060/unit-D/home/66182993,Yes MLS,4118246,N,Y,41.6856672,-81.3533311
MLS Listing,,Single Family Residential,9343 Kings Hollow Ct,Mentor,OH,44060,319470,5,3.5,Kings Hollow,3694,21780,1993,3,86,,Active,,,http://www.redfin.com/OH/Mentor/9343-Kings-Hollow-Ct-44060/home/66473811,Yes MLS,4118146,N,Y,41.650233,-81.3057062
MLS Listing,,Single Family Residential,6639 Silvermound Dr,Mentor,OH,44060,322500,4,2.5,Bellflower Meadows,2502,14810,1993,3,129,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Mentor/6639-Silvermound-Dr-44060/home/77650602,Yes MLS,4117875,N,Y,41.6909964,-81.3688952
MLS Listing,,Condo/Co-op,8490 Tiffin Ct Unit 7-A,Mentor,OH,44060,179900,2,2.0,Governors Place Condo Ph 06,1431,23522,1989,3,126,243,Active,,,http://www.redfin.com/OH/Mentor/8490-Tiffin-Ct-44060/unit-7-A/home/77652472,Yes MLS,4117911,N,Y,41.704085,-81.3351713
MLS Listing,,Condo/Co-op,7050 Chillicothe Rd Unit B18,Mentor,OH,44060,119500,3,2.5,Chillicothe Condo,1798,,1971,4,66,269,Active,,,http://www.redfin.com/OH/Mentor/7050-Chillicothe-Rd-44060/unit-B18/home/66177410,Yes MLS,4117778,N,Y,41.6781344,-81.3035688
MLS Listing,,Single Family Residential,7116 Enfield Dr,Mentor,OH,44060,200000,3,1.5,Mentor Estates,1629,15681,1970,4,123,,Active,,,http://www.redfin.com/OH/Mentor/7116-Enfield-Dr-44060/home/77649250,Yes MLS,4117605,N,Y,41.6700969,-81.3869174
MLS Listing,,Single Family Residential,6422 S Cedarwood Rd,Mentor,OH,44060,169000,3,2.0,Tyler 01,1575,13068,1957,4,107,,Active,,,http://www.redfin.com/OH/Mentor/6422-S-Cedarwood-Rd-44060/home/66154990,Yes MLS,4117410,N,Y,41.6967174,-81.3862732
MLS Listing,,Single Family Residential,7630 Aster Dr,Mentor,OH,44060,274900,3,3.5,Mentor,2934,15245,1989,4,94,,Active,,,http://www.redfin.com/OH/Mentor/7630-Aster-Dr-44060/home/66405851,Yes MLS,4116722,N,Y,41.6903638,-81.3675612
MLS Listing,,Single Family Residential,5625 Dolphin Rd,Mentor-on-the-Lake,OH,44060,167900,4,1.5,Lakeway Sub #1,1828,9147,1970,6,92,,Active,July-28-2019 01:30 PM,July-28-2019 03:30 PM,http://www.redfin.com/OH/Mentor-On-The-Lake/5625-Dolphin-Rd-44060/home/77655874,Yes MLS,4117278,N,Y,41.7187392,-81.3529825
MLS Listing,,Single Family Residential,7943 Linden St,Mentor-on-the-Lake,OH,44060,184900,4,2.0,Lakeway Sub #1,2382,9147,1969,7,78,,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Mentor-On-The-Lake/7943-Linden-St-44060/home/76047800,Yes MLS,4117128,N,Y,41.7172731,-81.3555603
MLS Listing,,Single Family Residential,8283 Browning Ct,Concord,OH,44060,425000,4,3.0,Wellesley Chase 01 04,3624,23522,2003,7,117,25,Active,,,http://www.redfin.com/OH/Mentor/8283-Browning-Ct-44060/home/66177455,Yes MLS,4117121,N,Y,41.6444609,-81.2928506
MLS Listing,,Condo/Co-op,8080 Harbor Creek Dr #301,Mentor-on-the-Lake,OH,44060,135500,3,2.0,Harbor Creek Condo,1836,,1984,7,74,224,Active,,,http://www.redfin.com/OH/Mentor-On-The-Lake/8080-Harbor-Creek-Dr-44060/unit-301/home/77655729,Yes MLS,4116951,N,Y,41.7209994,-81.3498282
MLS Listing,,Vacant Land,Munson Rd,Mentor,OH,44060,297000,,,Mentor,,194277,,7,,,Active,,,http://www.redfin.com/OH/Mentor/Munson-Rd-44060/home/76050370,Yes MLS,4116610,N,Y,41.691166,-81.325999
MLS Listing,,Single Family Residential,6284 Chase Dr,Mentor,OH,44060,224900,3,1.5,Chase Drive Estates,1443,14374,1972,7,156,,Active,,,http://www.redfin.com/OH/Mentor/6284-Chase-Dr-44060/home/77651650,Yes MLS,4114952,N,Y,41.7003078,-81.3682765
MLS Listing,,Single Family Residential,5038 Forest Rd,Mentor,OH,44060,115000,3,1.0,Mentor Headlands Park,1308,6534,1951,8,88,,Active,,,http://www.redfin.com/OH/Mentor/5038-Forest-Rd-44060/home/77654208,Yes MLS,4115789,N,Y,41.7337641,-81.320365
MLS Listing,,Single Family Residential,7732 Saint James Dr,Mentor,OH,44060,300000,4,2.5,Bellflower Meadows,2691,17859,1992,8,111,,Active,,,http://www.redfin.com/OH/Mentor/7732-St-James-Dr-44060/home/77650297,Yes MLS,4115719,N,Y,41.692333,-81.3639808
MLS Listing,,Condo/Co-op,8005 Independence Dr,Mentor,OH,44060,99900,2,1.0,Independence Place 01,,6534,1973,8,,174,Active,,,http://www.redfin.com/OH/Mentor/8005-Independence-Dr-44060/home/66152015,Yes MLS,4116706,N,Y,41.6862,-81.353968
MLS Listing,,Single Family Residential,8468 Seaton Pl,Mentor,OH,44060,155000,3,1.5,Mentor,1611,,1987,8,96,,Active,,,http://www.redfin.com/OH/Mentor/8468-Seaton-Pl-44060/home/76039446,Yes MLS,4116730,N,Y,41.6598269,-81.3372986
MLS Listing,,Single Family Residential,4808 Farley Dr,Mentor,OH,44060,169900,4,2.0,Mentor,1534,12196,1988,8,111,,Active,,,http://www.redfin.com/OH/Mentor/4808-Farley-Dr-44060/home/66462213,Yes MLS,4116447,N,Y,41.7400553,-81.3091455
MLS Listing,,Condo/Co-op,7970 Mentor Ave Unit D03,Mentor,OH,44060,99500,3,1.5,Fairfax Manor Condo,1324,,1972,9,75,370,Active,,,http://www.redfin.com/OH/Mentor/7970-Mentor-Ave-44060/unit-D03/home/77645974,Yes MLS,4113780,N,Y,41.660115,-81.356439
MLS Listing,,Condo/Co-op,6400 Center St #4,Mentor,OH,44060,99900,3,1.5,Mentor,1452,7840,1969,10,69,265,Active,,,http://www.redfin.com/OH/Mentor/6400-Center-St-44060/unit-4/home/77672736,Yes MLS,4115940,N,Y,41.6960713,-81.3396479
MLS Listing,,Single Family Residential,6944 Weatherby Dr,Mentor,OH,44060,299000,3,2.5,Weatherby Park,4140,14810,1988,10,72,7,Active,,,http://www.redfin.com/OH/Mentor/6944-Weatherby-Dr-44060/home/77650488,Yes MLS,4115857,N,Y,41.6820267,-81.3604135
MLS Listing,,Single Family Residential,9619 Troy Ct,Mentor,OH,44060,309900,4,2.5,Preston Hill,2877,18295,1985,10,108,,Active,,,http://www.redfin.com/OH/Mentor/9619-Troy-Ct-44060/home/77647688,Yes MLS,4115739,N,Y,41.656253,-81.2949898
MLS Listing,,Condo/Co-op,6799 Brookhaven Dr,Mentor,OH,44060,99900,3,1.5,Bellflower Terrace Condos,1690,,1983,10,59,175,Active,,,http://www.redfin.com/OH/Mentor/6799-Brookhaven-Dr-44060/unit-6/home/76046880,Yes MLS,4115769,N,Y,41.6860768,-81.3481702
MLS Listing,,Single Family Residential,7505 Bar Harbour Ln,Mentor,OH,44060,259000,4,2.0,Kittery Cove Sub 2,2136,15245,1988,10,121,6,Active,,,http://www.redfin.com/OH/Mentor/7505-Bar-Harbour-Ln-44060/home/77648746,Yes MLS,4110981,N,Y,41.6656903,-81.3833828
