SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,953 Meloy Rd,Kent,OH,44240,375000,4,3.5,Brimfield,5858,45302,1955,1,64,,Active,,,http://www.redfin.com/OH/Kent/953-Meloy-Rd-44240/home/75420966,Yes MLS,4119210,N,Y,41.130834,-81.359105
MLS Listing,,Condo/Co-op,4640 Creekside Dr,Kent,OH,44240,184900,3,3.0,Creekside Of Pleasant Lakes,1811,,2007,1,102,195,Active,July-28-2019 01:00 PM,July-28-2019 02:30 PM,http://www.redfin.com/OH/Kent/4640-Creekside-Dr-44240/home/66222063,Yes MLS,4118791,N,Y,41.1165667,-81.3666227
MLS Listing,,Single Family Residential,1224 Fairview Dr,Kent,OH,44240,279000,5,3.0,University Heights,2552,,1945,1,109,,Active,,,http://www.redfin.com/OH/Kent/1224-Fairview-Dr-44240/home/75396689,Yes MLS,4118972,N,Y,41.155192,-81.3418107
MLS Listing,,Single Family Residential,5109 Troyer Dr,Kent,OH,44240,179500,3,1.5,Kent,2058,16988,1980,2,87,,Active,,,http://www.redfin.com/OH/Kent/5109-Troyer-Dr-44240/home/66282141,Yes MLS,4116305,N,Y,41.1287747,-81.3206659
MLS Listing,,Condo/Co-op,1309 Sandlewood Oval,Kent,OH,44240,75000,2,1.5,Sandalwood,1764,,1978,2,43,147,Active,,,http://www.redfin.com/OH/Kent/1309-Sandlewood-Oval-44240/unit-24/home/66252615,Yes MLS,4118405,N,Y,41.1112571,-81.3443572
MLS Listing,,Single Family Residential,538 Silver Meadows Blvd,Kent,OH,44240,115000,3,1.0,Silver Meadows,1650,9147,1971,2,70,,Active,,,http://www.redfin.com/OH/Kent/538-Silver-Meadows-Blvd-44240/home/66547587,Yes MLS,4118335,N,Y,41.1567945,-81.3874757
MLS Listing,,Single Family Residential,1171 Norwood St,Kent,OH,44240,164900,3,1.0,Beechwood Heights,1344,18730,1960,4,123,,Active,,,http://www.redfin.com/OH/Kent/1171-Norwood-St-44240/home/66088605,Yes MLS,4117424,N,Y,41.1475935,-81.3849848
MLS Listing,,Single Family Residential,5780 Horning Rd,Kent,OH,44240,239900,5,3.0,Franklin Hills,2892,17424,1963,7,83,,Active,July-28-2019 02:30 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Kent/5780-Horning-Rd-44240/home/75381406,Yes MLS,4116742,N,Y,41.1470101,-81.3238895
MLS Listing,,Single Family Residential,712 Vine St,Kent,OH,44240,82000,3,1.5,Kent,1911,8276,1905,7,43,,Active,,,http://www.redfin.com/OH/Kent/712-Vine-St-44240/home/75396944,Yes MLS,4116077,N,Y,41.1464074,-81.3550532
MLS Listing,,Single Family Residential,989 Erin Dr,Kent,OH,44240,125000,3,1.5,Farmbrook SD,,10890,1974,7,,,Active,,,http://www.redfin.com/OH/Kent/989-Erin-Dr-44240/home/75375363,Yes MLS,4116828,N,Y,41.163274,-81.3714123
