SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,956 Quarry Park Dr,Reynoldsburg,OH,43068,299900,4,2.5,Truro,2650,14810,2001,1,113,17,Active,,,http://www.redfin.com/OH/Reynoldsburg/956-Quarry-Park-Dr-43068/home/100756642,CBRMLS,219027677,N,Y,39.9664268,-82.7854178
MLS Listing,,Single Family Residential,2049 Blue Ridge Pl,Reynoldsburg,OH,43068,294900,3,3.0,Etna,3789,8276,2000,1,78,,Active,,,http://www.redfin.com/OH/Reynoldsburg/2049-Blue-Ridge-Pl-43068/home/77319254,CBRMLS,219027625,N,Y,39.9435879,-82.7808272
MLS Listing,,Single Family Residential,6771 Gilette Dr,Reynoldsburg,OH,43068,99900,3,1.5,Truro,1301,7840,1960,1,77,,Active,,,http://www.redfin.com/OH/Reynoldsburg/6771-Gilette-Dr-43068/home/75673903,CBRMLS,219027611,N,Y,39.9457605,-82.8144704
MLS Listing,,Single Family Residential,1555 Burkey Ct,Reynoldsburg,OH,43068,189900,3,1.5,Truro,1184,8276,1995,1,160,,Active,,,http://www.redfin.com/OH/Reynoldsburg/1555-Burkey-Ct-43068/home/75638584,CBRMLS,219027491,N,Y,39.9535157,-82.7889553
MLS Listing,,Single Family Residential,6899 Jacquard Ct,Reynoldsburg,OH,43068,240000,5,2.5,Montgomery,2494,7840,2001,1,96,,Active,,,http://www.redfin.com/OH/Reynoldsburg/6899-Jacquard-Ct-43068/home/70637412,CBRMLS,219027486,N,Y,39.9161706,-82.811271
MLS Listing,,Single Family Residential,270 Brice Rd,Reynoldsburg,OH,43068,219900,4,2.5,Truro,2117,8712,1983,2,104,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Reynoldsburg/270-Brice-Rd-43068/home/75697855,CBRMLS,219027381,N,Y,39.9761322,-82.8260038
MLS Listing,,Multi-Family (2-4 Unit),,Reynoldsburg,OH,43068,189000,,,,2780,10018,1981,3,68,,Active,,,http://www.redfin.com/OH/Reynoldsburg/Undisclosed-address-43068/home/75698184,CBRMLS,219027243,N,Y,39.9354264,-82.8264403
MLS Listing,,Single Family Residential,6791 Gormsley Dr,Reynoldsburg,OH,43068,139900,3,1.5,,1368,4791,1991,4,102,,Active,,,http://www.redfin.com/OH/Reynoldsburg/6791-Gormsley-Dr-43068/home/79578105,CBRMLS,219027063,N,Y,39.9179395,-82.8172487
MLS Listing,,Condo/Co-op,7150 E Main St Unit A104,Reynoldsburg,OH,43068,69900,2,1.5,Truro,960,1306,1989,5,73,320,Active,,,http://www.redfin.com/OH/Reynoldsburg/7150-E-Main-St-43068/unit-A104/home/100756477,CBRMLS,219026915,N,Y,39.9560602,-82.8073731
MLS Listing,,Single Family Residential,1256 Fletcher Dr,Reynoldsburg,OH,43068,224500,3,1.5,Truro,1340,8276,1971,5,168,,Active,,,http://www.redfin.com/OH/Reynoldsburg/1256-Fletcher-Dr-43068/home/79553593,CBRMLS,219026911,N,Y,39.9603871,-82.7820065
