SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3967 Lovell Ave,Cheviot,OH,45211,119900,3,2.0,Cheviot,,,1915,1,,,Active,,,http://www.redfin.com/OH/Cincinnati/3967-Lovell-Ave-45211/home/76158577,Cincy MLS,1631752,N,Y,39.161339,-84.613204
MLS Listing,,Single Family Residential,2885 Lafeuille Ave,Cincinnati,OH,45211,239000,4,2.0,Westwood,,10585,1939,1,,,Active,,,http://www.redfin.com/OH/Cincinnati/2885-Lafeuille-Ave-45211/home/100979768,Cincy MLS,1631597,N,Y,39.1385814,-84.5908481
MLS Listing,,Single Family Residential,2545 Mustang Dr,Cincinnati,OH,45211,22000,4,2.5,Westwood,1911,24263,1966,1,12,,Active,,,http://www.redfin.com/OH/Cincinnati/2545-Mustang-Dr-45211/home/76075606,Cincy MLS,1631526,N,Y,39.1530124,-84.5792878
MLS Listing,,Single Family Residential,2615 Ocosta Ave,Cincinnati,OH,45211,159900,3,2.0,Westwood,1451,6098,1926,2,110,,Active,,,http://www.redfin.com/OH/Cincinnati/2615-Ocosta-Ave-45211/home/100980072,Cincy MLS,1631310,N,Y,39.140656,-84.586634
MLS Listing,,Multi-Family (2-4 Unit),2301 Harrison Ave,Cincinnati,OH,45211,125000,6,3.0,Westwood,,,1916,3,,,Active,,,http://www.redfin.com/OH/Cincinnati/2301-Harrison-Ave-45211/home/76099797,Cincy MLS,1631210,N,Y,39.1365343,-84.576875
MLS Listing,,Single Family Residential,3607 Puhlman Ave,Cheviot,OH,45211,109000,2,1.5,Cheviot,1500,6229,1916,4,73,,Active,,,http://www.redfin.com/OH/Cincinnati/3607-Puhlman-Ave-45211/home/76534707,Cincy MLS,1630337,N,Y,39.163573,-84.607564
MLS Listing,,Single Family Residential,2782 Queenswood Dr,Cincinnati,OH,45211,185000,4,3.0,Westwood,1980,13765,1987,11,93,,Active,,,http://www.redfin.com/OH/Cincinnati/2782-Queenswood-Dr-45211/home/100980410,Cincy MLS,1630159,N,Y,39.1342608,-84.5852226
MLS Listing,,Single Family Residential,3875 Taft Ave,Cheviot,OH,45211,59900,1,1.0,Cheviot,832,6839,1924,13,72,,Active,,,http://www.redfin.com/OH/Cincinnati/3875-Taft-Ave-45211/home/78863054,Cincy MLS,1630059,N,Y,39.1580579,-84.604094
MLS Listing,,Single Family Residential,3315 Stanhope Ave,Cincinnati,OH,45211,109900,3,1.0,Westwood,1279,6229,1933,15,86,,Active,,,http://www.redfin.com/OH/Cincinnati/3315-Stanhope-Ave-45211/home/76141717,Cincy MLS,1629748,N,Y,39.1474296,-84.6145414
MLS Listing,,Multi-Family (2-4 Unit),2545 Harrison Ave,Cincinnati,OH,45211,123500,7,2.5,Westwood,3024,9540,1922,16,41,,Active,,,http://www.redfin.com/OH/Cincinnati/2545-Harrison-Ave-45211/home/100980237,Cincy MLS,1629501,N,Y,39.1413511,-84.5845624
MLS Listing,,Multi-Family (2-4 Unit),2546 Homestead Pl,Cincinnati,OH,45211,92400,5,2.5,Westwood,2406,9845,1910,17,38,,Active,,,http://www.redfin.com/OH/Cincinnati/2546-Homestead-Pl-45211/home/76141833,Cincy MLS,1629341,N,Y,39.1330006,-84.5728032
MLS Listing,,Multi-Family (2-4 Unit),3519 St Martins Pl,Cheviot,OH,45211,126000,3,2.0,Cheviot,,7405,1930,18,,,Active,,,http://www.redfin.com/OH/Cincinnati/3519-St-Martins-Pl-45211/home/76084067,Cincy MLS,1629272,N,Y,39.152781,-84.608981
MLS Listing,,Single Family Residential,4141 Janward Dr,Cheviot,OH,45211,142500,3,2.0,Cheviot,1436,,1960,18,99,,Active,,,http://www.redfin.com/OH/Cincinnati/4141-Janward-Dr-45211/home/78895308,Cincy MLS,1629196,N,Y,39.164546,-84.618503
MLS Listing,,Single Family Residential,2819 Orland Ave,Cincinnati,OH,45211,76419,3,1.0,Westwood,1196,,1937,21,64,,Active,,,http://www.redfin.com/OH/Cincinnati/2819-Orland-Ave-45211/home/100978559,Cincy MLS,1628937,N,Y,39.1370051,-84.5743583
MLS Listing,,Single Family Residential,3126 Daytona Ave,Cincinnati,OH,45211,117500,3,1.5,Westwood,1715,6752,1921,21,69,,Active,,,http://www.redfin.com/OH/Cincinnati/3126-Daytona-Ave-45211/home/78889843,Cincy MLS,1628919,N,Y,39.1466939,-84.60493
MLS Listing,,Single Family Residential,2665 Morningridge Dr,Cincinnati,OH,45211,214900,4,2.5,Westwood,2314,,1974,23,93,,Active,,,http://www.redfin.com/OH/Cincinnati/2665-Morningridge-Dr-45211/home/78786666,Cincy MLS,1628891,N,Y,39.1324323,-84.5869331
MLS Listing,,Condo/Co-op,3353 Alpine Pl #13,Cheviot,OH,45211,64900,2,2.0,Cheviot,903,,1993,23,72,165,Active,,,http://www.redfin.com/OH/Cincinnati/3353-Alpine-Pl-45211/unit-13/home/78823166,Cincy MLS,1628679,N,Y,39.1630036,-84.6047504
MLS Listing,,Condo/Co-op,3371 Diehl Rd #42,Green Twp,OH,45211,162900,3,3.0,Monfort Hts.,1292,,1998,28,126,220,Active,,,http://www.redfin.com/OH/Cincinnati/3371-Diehl-Rd-45211/unit-42/home/83149881,Cincy MLS,1627678,N,Y,39.169839,-84.600604
