SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1573 La Costa Dr,Marysville,OH,43040,246800,4,2.5,Paris,1896,7840,2007,1,130,,Active,,,http://www.redfin.com/OH/Marysville/1573-La-Costa-Dr-43040/home/70301365,CBRMLS,219027775,N,Y,40.2139655,-83.3701948
MLS Listing,,Single Family Residential,1401 Meadowlark Ln,Marysville,OH,43040,199999,3,2.5,Paris,1356,10890,1999,2,147,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Marysville/1401-Meadowlark-Ln-43040/home/70318007,CBRMLS,219027423,N,Y,40.2554562,-83.3774573
MLS Listing,,Single Family Residential,1491 Woodline Dr,Marysville,OH,43040,395000,3,3.0,Paris,1912,10018,2018,2,207,22,Active,July-27-2019 12:00 PM,July-27-2019 03:00 PM,http://www.redfin.com/OH/Marysville/1491-Woodline-Dr-43040/home/148591036,CBRMLS,219027366,N,Y,40.2151244,-83.3681394
MLS Listing,,Single Family Residential,319 W 6th St,Marysville,OH,43040,239900,5,2.0,Paris,3040,10018,1865,2,79,,Active,July-28-2019 12:00 PM,July-28-2019 02:00 PM,http://www.redfin.com/OH/Marysville/319-W-6th-St-43040/home/70313116,CBRMLS,219027338,N,Y,40.2354382,-83.3718853
MLS Listing,,Single Family Residential,1316 Buckmeyer Dr,Marysville,OH,43040,405000,4,3.5,Paris,3887,11761,2017,3,104,22,Active,,,http://www.redfin.com/OH/Marysville/Buckmeyer-Dr-43040/home/113083540,CBRMLS,219027239,N,Y,40.215743,-83.365934
MLS Listing,,Single Family Residential,727 Lorenzo Dr,Marysville,OH,43040,257465,3,2.0,Paris,1500,,2019,3,172,21,Active,,,http://www.redfin.com/OH/Marysville/727-Lorenzo-DR-43040/home/167879495,CBRMLS,219027143,N,Y,40.214561,-83.359981
MLS Listing,,Mobile/Manufactured Home,323 Mound St,Marysville,OH,43040,122900,3,2.0,Paris,1120,19602,1997,7,110,,Active,,,http://www.redfin.com/OH/Marysville/323-Mound-St-43040/home/70312297,CBRMLS,219026778,N,Y,40.2394954,-83.3694853
MLS Listing,,Single Family Residential,1204 Saint Andrews Dr,Marysville,OH,43040,469900,5,3.5,Paris,3679,21780,2014,7,128,,Active,,,http://www.redfin.com/OH/Marysville/St-Andrews-Dr-43040/home/70302661,CBRMLS,219026602,N,Y,40.203137,-83.38496
MLS Listing,,Single Family Residential,500 W 4th St,Marysville,OH,43040,475000,5,4.5,Paris,3792,77536,1912,8,125,,Active,,,http://www.redfin.com/OH/Marysville/500-W-4th-St-43040/home/70312890,CBRMLS,219026553,N,Y,40.2383536,-83.3728036
MLS Listing,,Single Family Residential,1099 Fairfield Dr,Marysville,OH,43040,189999,4,2.0,Paris,1680,12632,1979,8,113,,Active,,,http://www.redfin.com/OH/Marysville/1099-Fairfield-Dr-43040/home/70313433,CBRMLS,219026542,N,Y,40.2217414,-83.3712384
MLS Listing,,Single Family Residential,115 N Oak St,Marysville,OH,43040,169900,2,1.0,Paris,925,3920,1972,9,184,,Active,,,http://www.redfin.com/OH/Marysville/115-N-Oak-St-43040/home/70313283,CBRMLS,219026182,N,Y,40.236641,-83.3633907
MLS Listing,,Single Family Residential,642 Mill Wood Blvd,Marysville,OH,43040,279900,4,2.5,Paris,2380,8276,1998,10,118,8,Active,,,http://www.redfin.com/OH/Marysville/642-Mill-Wood-Blvd-43040/home/70318316,CBRMLS,219026021,N,Y,40.2610262,-83.3858874
MLS Listing,,Condo/Co-op,729 Millcrest Dr,Marysville,OH,43040,114900,2,1.5,Paris,1008,148975,1997,13,114,135,Active,,,http://www.redfin.com/OH/Marysville/729-Milcrest-Dr-43040/unit-729/home/70317389,CBRMLS,219025775,N,Y,40.2274804,-83.3735778
MLS Listing,,Single Family Residential,313 Calvary Rd,Marysville,OH,43040,369900,4,3.5,Paris,4200,12196,2004,13,88,,Active,,,http://www.redfin.com/OH/Marysville/313-Calvary-Rd-43040/home/70319041,CBRMLS,219025715,N,Y,40.2356178,-83.3850946
MLS Listing,,Vacant Land,0 W Collins Ave,Marysville,OH,43040,49900,,,Paris,,23086,,16,,,Active,,,http://www.redfin.com/OH/Marysville/Collins-Ave-43040/home/70320668,CBRMLS,219025089,N,Y,40.228995,-83.393582
MLS Listing,,Single Family Residential,1401 Cinnamon Dr,Marysville,OH,43040,194900,4,2.5,Paris,1589,12196,1992,16,123,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Marysville/1401-Cinnamon-Dr-43040/home/70314783,CBRMLS,219025037,N,Y,40.2546883,-83.3786259
MLS Listing,,Single Family Residential,600 Glen Oaks Dr,Marysville,OH,43040,265000,3,2.5,Paris,2398,7840,2007,16,111,8,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/OH/Marysville/600-Glen-Oaks-Dr-43040/home/70301325,CBRMLS,219024984,N,Y,40.2157123,-83.3694435
MLS Listing,,Single Family Residential,18180 Pine Ln,Marysville,OH,43040,475000,5,2.5,Dover,2974,180774,1975,22,160,,Active,July-28-2019 12:00 PM,July-28-2019 02:00 PM,http://www.redfin.com/OH/Marysville/18180-Pine-Ln-43040/home/70307341,CBRMLS,219024364,N,Y,40.271164,-83.3106449
MLS Listing,,Single Family Residential,1527 Downey Dr,Marysville,OH,43040,349900,5,2.5,Paris,3384,,2015,22,103,23,Active,,,http://www.redfin.com/OH/Marysville/1527-Downey-Dr-43040/home/70321498,CBRMLS,219024363,N,Y,40.258774,-83.351281
MLS Listing,,Single Family Residential,128 S Walnut St,Marysville,OH,43040,114900,4,1.0,Paris,1568,3920,1900,23,73,,Active,,,http://www.redfin.com/OH/Marysville/128-S-Walnut-St-43040/home/70313312,CBRMLS,219024293,N,Y,40.235401,-83.364188
MLS Listing,,Single Family Residential,22718 Holycross Epps Rd,Marysville,OH,43040,439900,4,3.0,Allen,2610,217800,1986,23,169,,Active,,,http://www.redfin.com/OH/Marysville/22718-Holycross-Epps-Rd-43040/home/70305337,CBRMLS,219024284,N,Y,40.262011,-83.4827959
MLS Listing,,Single Family Residential,17981 Brown School Rd,Marysville,OH,43040,489000,5,3.5,Taylor,4524,201682,1982,24,108,,Active,,,http://www.redfin.com/OH/Marysville/17981-Brown-School-Rd-43040/home/70315198,CBRMLS,219024126,N,Y,40.298602,-83.3919381
