SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1930 Timberidge Dr,Loveland,OH,45140,250000,4,2.5,Loveland,1990,10498,1977,8,126,,Active,August-4-2019 12:00 AM,August-4-2019 11:59 PM,http://www.redfin.com/OH/Loveland/1930-Timberidge-Dr-45140/home/101046090,Cincy MLS,1630155,N,Y,39.272391,-84.2966167
MLS Listing,,Vacant Land,874 Miami Dr,Deerfield Twp.,OH,45140,50000,,,Deerfield Twp.,,35998,,1,,,Active,,,http://www.redfin.com/OH/Loveland/874-Miami-Dr-45140/home/146122167,Cincy MLS,1631677,N,Y,39.298412,-84.260963
MLS Listing,,Single Family Residential,6283 Cedar Ln,Goshen Twp,OH,45140,120000,2,1.0,Goshen Twp.,,20125,1957,1,,,Active,,,http://www.redfin.com/OH/Loveland/6283-Cedar-Trl-45140/home/71344068,Cincy MLS,1631565,N,Y,39.2033857,-84.2051659
MLS Listing,,Single Family Residential,1224 Colonel Clopp,Miami Twp,OH,45140,299000,4,3.0,Miami Twp.,2607,15246,1997,1,115,29,Active,,,http://www.redfin.com/OH/Loveland/1224-Colonel-Clopp-Ct-45140/home/71352317,Cincy MLS,1631612,N,Y,39.2205405,-84.2312756
MLS Listing,,Single Family Residential,9558 Kelly,Loveland,OH,45140,282500,4,2.5,Deerfield Twp.,2232,,1992,1,127,29,Active,,,http://www.redfin.com/OH/Loveland/9558-Kelly-Dr-45140/home/75874587,Cincy MLS,1631237,N,Y,39.2960433,-84.2761828
MLS Listing,,Single Family Residential,10270 Stapleford Mnr,Hamilton Twp,OH,45140,1100000,3,3.0,Hamilton Twp.,4465,137650,2002,1,246,83,Active,,,http://www.redfin.com/OH/Loveland/10270-Stapleford-Mnr-45140/home/100844975,Cincy MLS,1631588,N,Y,39.2806701,-84.2166404
MLS Listing,,Single Family Residential,3967 Townsley,Loveland,OH,45140,209900,3,1.0,Deerfield Twp.,,22216,1962,1,,,Active,,,http://www.redfin.com/OH/Loveland/3967-Townsley-Dr-45140/home/78795168,Cincy MLS,1631513,N,Y,39.305684,-84.2947646
MLS Listing,,Single Family Residential,125 Southbend Ct,Loveland,OH,45140,515000,4,3.5,Loveland,3989,32626,1993,1,129,21,Active,,,http://www.redfin.com/OH/Loveland/125-Southbend-Ct-45140/home/101046466,Cincy MLS,1631451,N,Y,39.2616216,-84.2940982
MLS Listing,,Single Family Residential,552 Belle Meade Farm Dr,Miami Twp,OH,45140,360000,5,2.5,Miami Twp.,3086,15159,1992,2,117,35,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Loveland/552-Belle-Meade-Farm-Dr-45140/home/71347982,Cincy MLS,1631189,N,Y,39.2355138,-84.2789232
MLS Listing,,Condo/Co-op,3412 Twenty Mile Way,Deerfield Twp.,OH,45140,250000,2,2.0,Deerfield Twp.,1558,,2005,2,160,230,Active,,,http://www.redfin.com/OH/Loveland/3412-Twenty-Mile-Way-45140/home/78838496,Cincy MLS,1631407,N,Y,39.298751,-84.286641
MLS Listing,,Single Family Residential,2558 Allegro Ln,Goshen Twp,OH,45140,160000,3,2.5,Goshen Twp.,1340,4792,2004,2,119,23,Active,,,http://www.redfin.com/OH/Loveland/2558-Allegro-Ln-45140/home/71315532,Cincy MLS,1631390,N,Y,39.2108674,-84.1880801
MLS Listing,,Single Family Residential,257 Woodcrest Dr,Loveland,OH,45140,395000,4,3.5,Loveland,3147,34369,1989,2,126,5,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Loveland/257-Woodcrest-Dr-45140/home/78942638,Cincy MLS,1631153,N,Y,39.2627988,-84.2989398
MLS Listing,,Single Family Residential,9279 Cactus Ln,Symmes Twp,OH,45140,375000,4,3.5,Symmes Twp.,2502,26702,1998,2,150,25,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Loveland/9279-Cactus-Ln-45140/home/78800230,Cincy MLS,1630625,N,Y,39.2627422,-84.3041922
MLS Listing,,Single Family Residential,6523 Lewis Rd,Miami Twp,OH,45140,190000,3,1.0,Miami Twp.,1008,14375,1954,4,188,,Active,,,http://www.redfin.com/OH/Loveland/6523-Lewis-Rd-45140/home/71347170,Cincy MLS,1631122,N,Y,39.2394929,-84.2800337
MLS Listing,,Vacant Land,9569 Union Cemetery Rd,Symmes Twp,OH,45140,145000,,,Symmes Twp.,,50399,,4,,,Active,,,http://www.redfin.com/OH/Loveland/9569-Union-Cemetery-Rd-45140/home/76165691,Cincy MLS,1631111,N,Y,39.2826067,-84.2948795
MLS Listing,,Single Family Residential,10252 Fawncrest Ct,Symmes Twp,OH,45140,369900,4,3.5,Symmes Twp.,3165,15333,1993,5,117,17,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Loveland/10252-Fawncrest-Ct-45140/home/101043941,Cincy MLS,1630010,N,Y,39.282059,-84.2738229
MLS Listing,,Single Family Residential,6078 Chamblee Dr,Miami Twp,OH,45140,324900,3,3.0,Miami Twp.,2710,8407,2002,7,120,24,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Loveland/6078-Chamblee-Dr-45140/home/71317550,Cincy MLS,1630514,N,Y,39.2082007,-84.225636
MLS Listing,,Condo/Co-op,310 Turtle Creek Dr,Loveland,OH,45140,320000,3,3.0,Loveland,3192,,2014,7,100,163,Active,,,http://www.redfin.com/OH/Loveland/310-Turtle-Creek-Dr-45140/unit-109B/home/71330543,Cincy MLS,1630905,N,Y,39.2547516,-84.2381295
MLS Listing,,Single Family Residential,727 Windfield Dr,Miami Twp,OH,45140,279900,4,2.5,Miami Twp.,2161,26572,1977,7,130,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Loveland/727-Windfield-Dr-45140/home/71347581,Cincy MLS,1630884,N,Y,39.2439618,-84.2730002
MLS Listing,,Single Family Residential,533 Branch Hill Loveland Rd,Miami Twp,OH,45140,239900,3,2.5,Miami Twp.,1528,,1982,7,157,,Active,,,http://www.redfin.com/OH/Loveland/533-Branch-Hill-Loveland-Rd-45140/home/71330767,Cincy MLS,1630822,N,Y,39.2522562,-84.2796224
MLS Listing,,Single Family Residential,6571 Shannon Branch Rd,Goshen Twp,OH,45140,,3,1.0,Goshen Twp.,2814,,1978,7,,,Active,August-10-2019 12:00 AM,August-10-2019 11:59 PM,http://www.redfin.com/OH/Loveland/6571-Shannon-Branch-Rd-45140/home/71342460,Cincy MLS,1630827,N,Y,39.219306,-84.1867199
