SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,969 Shadowrow Ave,Willoughby,OH,44094,124900,3,1.5,Willobee-On-The-Lake 01,1330,3049,1997,1,94,,Active,July-28-2019 11:30 AM,July-28-2019 01:00 PM,http://www.redfin.com/OH/Willoughby/969-Shadowrow-Ave-44094/home/76060760,Yes MLS,4119256,N,Y,41.6972068,-81.3985656
MLS Listing,,Vacant Land,2496 Dodd Rd,Willoughby Hills,OH,44094,89900,,,Willoughby Hills,,56628,,1,,,Active,,,http://www.redfin.com/OH/Willoughby-Hills/2496-Dodd-Rd-44094/home/76062156,Yes MLS,4119122,N,Y,41.6029128,-81.4061119
MLS Listing,,Condo/Co-op,2409 Bunker Ln Unit C,Willoughby,OH,44094,167900,3,2.5,On The Greens Condo,2300,16552,1987,1,73,313,Active,,,http://www.redfin.com/OH/Willoughby/2409-Bunker-Ln-44094/unit-C/home/164420875,Yes MLS,4119073,N,Y,41.6723305,-81.3997894
MLS Listing,,Single Family Residential,9310 Amber Wood Dr,Kirtland,OH,44094,1095000,5,5.0,Regency Woods,,121532,1995,1,,7,Active,,,http://www.redfin.com/OH/Willoughby/9310-Amber-Wood-Dr-44094/home/66142703,Yes MLS,4119037,N,Y,41.6181549,-81.3328506
MLS Listing,,Condo/Co-op,1265 Lost Nation Rd #4,Willoughby,OH,44094,62900,2,2.0,Woodridge Condo,1092,,1982,1,58,262,Active,,,http://www.redfin.com/OH/Willoughby/1265-Lost-Nation-Rd-44094/unit-4/home/107585519,Yes MLS,4118849,N,Y,41.6927046,-81.3963385
MLS Listing,,Single Family Residential,38475 Mary Clarke Dr,Willoughby,OH,44094,329900,4,3.0,Woodlands,2440,11761,2003,1,135,,Pre On-Market,,,http://www.redfin.com/OH/Willoughby/38475-Mary-Clarke-Dr-44094/home/66561905,Yes MLS,4118841,N,Y,41.6688406,-81.3997787
MLS Listing,,Single Family Residential,7458 Shadowbrook Dr,Kirtland,OH,44094,519000,3,3.5,Shadowbrook Estates,4496,98881,1963,1,115,,Active,,,http://www.redfin.com/OH/Kirtland/7458-Shadowbrook-Dr-44094/home/76060209,Yes MLS,4118659,N,Y,41.5906027,-81.3759868
MLS Listing,,Townhouse,9350 Chillicothe Rd,Kirtland,OH,44094,199900,4,2.0,Kirtland Township 01,2280,49222,1953,2,88,,Active,,,http://www.redfin.com/OH/Kirtland/9350-Chillicothe-Rd-44094/home/76047567,Yes MLS,4118580,N,Y,41.616288,-81.3574919
MLS Listing,,Vacant Land,9360 Euclid Chardon Rd,Kirtland,OH,44094,59900,,,Kirtland,,65340,,2,,,Active,,,http://www.redfin.com/OH/Kirtland/9360-Euclid-Chardon-Rd-44094/home/167908129,Yes MLS,4118433,N,Y,41.576629,-81.3076936
MLS Listing,,Condo/Co-op,1206 Brookline Pl Unit A,Willoughby,OH,44094,114900,2,1.5,Lakeview Estates,1340,,1985,2,86,131,Active,July-28-2019 12:00 PM,July-28-2019 02:00 PM,http://www.redfin.com/OH/Willoughby/1206-Brookline-Pl-44094/unit-A/home/145627366,Yes MLS,4118472,N,Y,41.6931147,-81.4063434
MLS Listing,,Single Family Residential,5366 Nan Linn Dr,Willoughby,OH,44094,195000,3,2.5,Ridge Acres Estates 02,1719,9147,1955,2,113,,Active,July-28-2019 11:00 AM,July-28-2019 01:00 PM,http://www.redfin.com/OH/Willoughby/5366-Nan-Linn-Dr-44094/home/66233003,Yes MLS,4118300,N,Y,41.6176162,-81.4318969
MLS Listing,,Single Family Residential,38846 Courtland Dr,Willoughby,OH,44094,289000,4,2.0,Willoughby,2416,54014,1973,3,120,,Active,,,http://www.redfin.com/OH/Willoughby/38846-Courtland-Dr-44094/home/77660277,Yes MLS,4118027,N,Y,41.669711,-81.3910401
MLS Listing,,Vacant Land,Somrack Dr,Willoughby Hills,OH,44094,25000,,,Somrack,,48787,,3,,,Active,,,http://www.redfin.com/OH/Willoughby-Hills/Somrack-Dr-44094/home/66665180,Yes MLS,4118008,N,Y,41.608444,-81.425612
MLS Listing,,Single Family Residential,37945 Barber Ave,Willoughby,OH,44094,265000,4,1.5,Charlotte S Skiffs 2nd 5 #13,1654,12196,1892,3,160,,Active,July-28-2019 01:00 PM,July-28-2019 02:30 PM,http://www.redfin.com/OH/Willoughby/37945-Barber-Ave-44094/home/77658660,Yes MLS,4116823,N,Y,41.6328989,-81.4092659
