SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,554 Deerwood Ct,Painesville,OH,44077,230000,3,2.5,Heisley Park Residence Sub,2100,7405,2008,1,110,25,Active,,,http://www.redfin.com/OH/Painesville/554-Deerwood-Ct-44077/home/77628194,Yes MLS,4118344,N,Y,41.7091323,-81.2838633
MLS Listing,,Single Family Residential,173 Park Blvd,Painesville,OH,44077,74000,3,2.0,Freshwater Allotment,1430,6969,1930,1,52,,Active,,,http://www.redfin.com/OH/Painesville/173-Park-Blvd-44077/home/77644546,Yes MLS,4118962,N,Y,41.7129446,-81.2538408
MLS Listing,,Single Family Residential,3 Dorchester Rd,Painesville,OH,44077,129000,3,1.0,Painesville,1081,,1972,1,119,,Active,,,http://www.redfin.com/OH/Painesville/3-Dorchester-Rd-44077/home/77640726,Yes MLS,4118860,N,Y,41.7343131,-81.1951383
MLS Listing,,Single Family Residential,11475 Viceroy St,Concord,OH,44077,565000,5,4.5,Nature Preserve North,5025,25700,2007,1,112,,Active,,,http://www.redfin.com/OH/Painesville/11475-Viceroy-St-44077/home/66258527,Yes MLS,4118463,N,Y,41.6540298,-81.2280025
MLS Listing,,Single Family Residential,1224 Madison Ave,Painesville Township,OH,44077,230000,4,2.5,Painesville Township,4450,21780,2005,2,52,,Active,,,http://www.redfin.com/OH/Painesville/1224-Madison-Ave-44077/home/77672800,Yes MLS,4118332,N,Y,41.7263177,-81.2066327
MLS Listing,,Condo/Co-op,11488 Turnstone Ln,Concord,OH,44077,329900,3,2.5,Eagles Club at Quail Hollow,2608,2178,2008,2,126,229,Active,,,http://www.redfin.com/OH/Painesville/11488-Turnstone-Ln-44077/unit-95/home/66314552,Yes MLS,4118525,N,Y,41.661898,-81.2260014
MLS Listing,,Single Family Residential,11855 Briarwyck Woods Dr,Concord,OH,44077,378000,4,3.0,Hawthorne Woods Sub,4044,87120,1998,2,93,25,Active,,,http://www.redfin.com/OH/Painesville/11855-Briarwyck-Woods-Dr-44077/home/77635723,Yes MLS,4118266,N,Y,41.6448454,-81.2138642
MLS Listing,,Vacant Land,402 Blackbrook Rd,Painesville,OH,44077,185000,,,Blackbrook Road Indust Park,,99752,,3,,,Active,,,http://www.redfin.com/OH/Painesville/402-Blackbrook-Rd-44077/home/167880489,Yes MLS,4118032,N,Y,41.723892,-81.283444
MLS Listing,,Vacant Land,73 Lakeview Blvd,Painesville Township,OH,44077,19900,,,Hardy Point Allotmen,,6534,,3,,,Active,,,http://www.redfin.com/OH/Painesville/73-Lakeview-Blvd-44077/home/77641619,Yes MLS,4117937,N,Y,41.765374,-81.228486
MLS Listing,,Single Family Residential,1934 S Ashwood Ln,Painesville Township,OH,44077,239987,4,2.5,Heisley Park Residl Ph Xviii,2224,7405,2017,3,108,25,Active,,,http://www.redfin.com/OH/Painesville/1934-S-Ashwood-Ln-44077/home/144900518,Yes MLS,4117910,N,Y,41.7013029,-81.2882703
MLS Listing,,Single Family Residential,530 Belglove Pl,Painesville Township,OH,44077,260000,4,2.5,Fairway Pines,2737,,2019,4,95,35,Active,July-27-2019 01:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/OH/Painesville/530-Belglove-PL-44077/home/162203872,Yes MLS,4117794,N,Y,41.754075,-81.211106
MLS Listing,,Single Family Residential,1903 N Ashwood Ln,Painesville,OH,44077,229000,3,2.5,Heisley Park Sub,2540,7405,2014,4,90,,Active,,,http://www.redfin.com/OH/Painesville/1903-N-Ashwood-Ln-44077/home/66493819,Yes MLS,4117748,N,Y,41.7048824,-81.2910859
MLS Listing,,Single Family Residential,247 Gillette St,Painesville,OH,44077,59900,3,1.0,Champion Surv/City/Painesville,888,7840,1952,4,67,,Active,,,http://www.redfin.com/OH/Painesville/247-Gillett-St-44077/home/77643918,Yes MLS,4117694,N,Y,41.7149212,-81.2489193
MLS Listing,,Single Family Residential,526 Greenside Dr,Painesville,OH,44077,129900,3,2.0,Ashbourne,1522,8712,1992,4,85,,Active,,,http://www.redfin.com/OH/Painesville/526-Greenside-Dr-44077/home/76046004,Yes MLS,4117692,N,Y,41.752758,-81.212659
MLS Listing,,Single Family Residential,5672 Canyon Ridge Dr,Perry,OH,44077,399900,4,3.5,Canyon Ridge Sub,3216,21780,2005,4,124,38,Active,,,http://www.redfin.com/OH/Painesville/5672-Canyon-Ridge-Dr-44077/home/77633419,Yes MLS,4117638,N,Y,41.7182538,-81.1892189
MLS Listing,,Condo/Co-op,11249 Wood Duck Ave,Concord,OH,44077,118000,3,1.5,Water Oaks Condo,1365,,1980,4,86,216,Active,,,http://www.redfin.com/OH/Painesville/11249-Wood-Duck-Ave-44077/home/77636289,Yes MLS,4117616,N,Y,41.680435,-81.235434
MLS Listing,,Single Family Residential,36 Frederick St,Painesville,OH,44077,60000,2,1.0,Vessey & Wright,1144,3484,1930,4,52,,Active,,,http://www.redfin.com/OH/Painesville/36-Frederick-St-44077/home/66211111,Yes MLS,4117562,N,Y,41.7132869,-81.2415637
MLS Listing,,Single Family Residential,7101 Sandpiper Ct,Concord,OH,44077,254900,4,3.0,Brightwood Community 02,2948,35719,1973,4,86,3,Active,,,http://www.redfin.com/OH/Painesville/7101-Sandpiper-Ct-44077/home/66184795,Yes MLS,4117462,N,Y,41.6771408,-81.271255
MLS Listing,,Single Family Residential,229 Orchard St,Fairport Harbor,OH,44077,98900,3,1.0,Fairport Harbor,,6098,1918,4,,,Active,,,http://www.redfin.com/OH/Fairport-Harbor/229-Orchard-St-44077/home/66181852,Yes MLS,4117455,N,Y,41.7458991,-81.2753481
MLS Listing,,Single Family Residential,10806 Ellison Creek Dr,Concord,OH,44077,425000,4,4.0,Ellison Crk 03 Ph 01,3129,32234,2004,4,136,10,Active,July-28-2019 12:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Painesville/10806-Ellison-Creek-Dr-44077/home/77672663,Yes MLS,4116522,N,Y,41.6868863,-81.2512694
