SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,8731 Castlecreek Dr,Washington Township,OH,45458,195000,4,3.0,Oak Creek,2376,20908,1978,1,82,,Active,,,http://www.redfin.com/OH/Washington-Township/8731-Castlecreek-Dr-45458/home/75897046,Dayton MLS,797011,N,Y,39.618909,-84.1718892
MLS Listing,,Single Family Residential,126 Gershwin Dr,Centerville,OH,45458,199900,3,2.0,Son,1718,13751,1961,1,116,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Dayton/126-Gershwin-Dr-45458/home/82746558,Dayton MLS,796957,N,Y,39.6247374,-84.1678511
MLS Listing,,Single Family Residential,9095 S Normandy Ln,Washington Township,OH,45458,259900,4,3.0,Beacon Hill,2436,21344,1978,1,107,,Active,,,http://www.redfin.com/OH/Dayton/9095-S-Normandy-Ln-45458/home/75989452,Dayton MLS,796882,N,Y,39.6089077,-84.1713123
MLS Listing,,Single Family Residential,9775 Greenside Ct,Centerville,OH,45458,339900,2,2.0,Yankee Trace Sec 06-a,2108,20908,1997,2,161,134,Active,,,http://www.redfin.com/OH/Washington-Township/9775-Greenside-Ct-45458/home/82747238,Dayton MLS,796538,N,Y,39.6046265,-84.1986863
MLS Listing,,Condo/Co-op,1238 Hollowbrook Dr,Washington Township,OH,45458,78000,2,2.0,Hollows Sec 02,900,1306,1983,2,87,155,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Dayton/1238-Hollowbrook-Dr-45458/home/100897085,Dayton MLS,796764,N,Y,39.622527,-84.1964689
MLS Listing,,Single Family Residential,8700 Dijon Ct,Centerville,OH,45458,435000,4,3.0,Enclaves Sec 01,4524,13982,2007,2,96,42,Active,,,http://www.redfin.com/OH/Dayton/8700-Dijon-Ct-45458/home/82823945,Dayton MLS,796335,N,Y,39.6141143,-84.1158258
MLS Listing,,Single Family Residential,1127 Petrus Ct,Clearcreek Township,OH,45458,504900,4,3.0,Soraya Farms 5,3576,9426,2019,3,141,62,Active,,,http://www.redfin.com/OH/SUGARCRK-TWP/1127-Petrus-CT-45458/home/167881372,Dayton MLS,796721,N,Y,39.5978465,-84.1540659
MLS Listing,,Single Family Residential,1681 Summit Creek Dr,Clearcreek Township,OH,45458,284900,3,2.0,Vilwncrk/blvdwc4a,1632,6599,2015,3,175,73,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Centerville/1681-Summit-Creek-Dr-45458/home/113350359,Dayton MLS,796509,N,Y,39.5761776,-84.1585246
MLS Listing,,Single Family Residential,9407 Oak Brook Dr,Centerville,OH,45458,365000,4,4.0,Vilwncrk/trnlfwnc,3574,18730,2010,3,102,73,Active,July-27-2019 01:00 PM,July-27-2019 03:00 PM,http://www.redfin.com/OH/Dayton/9407-Oak-Brook-Dr-45458/home/100822932,Dayton MLS,796699,N,Y,39.5747818,-84.1605983
MLS Listing,,Single Family Residential,220 Hibberd Dr,Washington Township,OH,45458,260000,4,3.0,Wrens Cross,2576,23958,1976,5,101,,Active,,,http://www.redfin.com/OH/Dayton/220-Hibberd-Dr-45458/home/82840834,Dayton MLS,791352,N,Y,39.599995,-84.1672124
