SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,6401 Rustic Ridge Cir NW #27,Massillon,OH,44646,314900,3,2.0,Mudbrook Village,2618,,2013,1,120,177,Active,,,http://www.redfin.com/OH/Massillon/6401-Rustic-Ridge-Cir-NW-44646/unit-27/home/66483722,Yes MLS,4118142,N,Y,40.8738257,-81.5067925
MLS Listing,,Single Family Residential,2114 Darby Dr NW,Massillon,OH,44646,275000,4,2.5,Devan Heights,3189,33541,1964,1,86,,Active,,,http://www.redfin.com/OH/Massillon/2114-Darby-Dr-NE-44646/home/79878498,Yes MLS,4118900,N,Y,40.8231984,-81.5074571
MLS Listing,,Single Family Residential,1701 Windsor Rd NE,Massillon,OH,44646,124900,3,1.5,Massillon,1080,,1958,1,116,,Active,,,http://www.redfin.com/OH/Massillon/1701-Windsor-Rd-NE-44646/home/75776118,Yes MLS,4118700,N,Y,40.8164503,-81.5140278
MLS Listing,,Single Family Residential,5088 Glen Elm Cir NW,Massillon,OH,44646,467000,3,3.0,Scotsbury Glen #1,3196,16117,2019,2,146,10,Active,,,http://www.redfin.com/OH/Massillon/5088-Glen-Elm-Cir-NW-44646/home/163627791,Yes MLS,4118327,N,Y,40.8550923,-81.511303
MLS Listing,,Condo/Co-op,3650 Perry Dr NW,Massillon,OH,44646,149500,2,1.5,Woodlake Condo,1754,,1982,2,85,240,Active,,,http://www.redfin.com/OH/Massillon/3650-Perry-Dr-NW-44646/unit-27/home/79905305,Yes MLS,4118484,N,Y,40.828172,-81.486284
MLS Listing,,Single Family Residential,932 11th St NE,Massillon,OH,44646,139900,3,1.5,Massillon,1476,9147,1926,3,95,,Active,,,http://www.redfin.com/OH/Massillon/932-11th-St-NE-44646/home/66562711,Yes MLS,4118212,N,Y,40.8076688,-81.5108872
MLS Listing,,Single Family Residential,6555 Cliffside Ave NW,Massillon,OH,44646,359900,3,3.5,Mudbrook Village 01,3516,21780,2005,3,102,13,Active,,,http://www.redfin.com/OH/Massillon/6555-Cliffside-Ave-NW-44646/home/100788001,Yes MLS,4117801,N,Y,40.8760957,-81.5088506
MLS Listing,,Condo/Co-op,8817 Serenity Dr NW,Massillon,OH,44646,319900,2,2.0,Serenity Shores Condo,1609,,2018,3,199,312,Active,,,http://www.redfin.com/OH/Massillon/8817-Serenity-Dr-NW-44646/unit-19/home/100809984,Yes MLS,4118065,N,Y,40.8594047,-81.5140632
MLS Listing,,Townhouse,604 North Ave NE,Massillon,OH,44646,40000,2,2.0,Massillon,2710,4791,1925,3,15,,Active,,,http://www.redfin.com/OH/Massillon/604-North-Ave-NE-44646/home/163653942,Yes MLS,4118066,N,Y,40.80035,-81.516414
MLS Listing,,Single Family Residential,7171 Hoverland Ave NW,Massillon,OH,44646,139900,2,1.0,Massillon,1146,20037,1964,3,122,,Active,,,http://www.redfin.com/OH/Massillon/7171-Hoverland-Ave-NW-44646/home/75755623,Yes MLS,4117184,N,Y,40.8256498,-81.485059
MLS Listing,,Single Family Residential,348 Westland Ave NW,Massillon,OH,44646,89900,3,1.5,Westland Park,1272,8276,1941,3,71,,Active,,,http://www.redfin.com/OH/Massillon/348-Westland-Ave-NW-44646/home/75784218,Yes MLS,4117967,N,Y,40.797059,-81.456384
MLS Listing,,Single Family Residential,3122 Lynch St SW,Massillon,OH,44646,94900,2,1.5,Crescent Gardens,1262,7840,1948,3,75,,Pre On-Market,,,http://www.redfin.com/OH/Massillon/3122-Lynch-St-SW-44646/home/80027948,Yes MLS,4117931,N,Y,40.7943781,-81.4765466
MLS Listing,,Single Family Residential,2840 Roanoke St NW,Massillon,OH,44646,174900,4,2.0,Plymouth Knolls,1950,15245,1965,4,90,,Active,,,http://www.redfin.com/OH/Massillon/2840-Roanoke-St-NW-44646/home/100804681,Yes MLS,4117735,N,Y,40.8198257,-81.4803424
MLS Listing,,Single Family Residential,2175 Eagle Cir,Massillon,OH,44646,339900,5,3.0,Augusta Lakes,3308,22215,2003,4,103,6,Pre On-Market,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Massillon/2175-Eagles-Cir-SE-44646/home/66280544,Yes MLS,4117738,N,Y,40.7784411,-81.4932632
MLS Listing,,Condo/Co-op,2400 Pebble Beach Dr S,Massillon,OH,44646,195000,3,3.0,St Andrews Condo,2841,,2001,4,69,215,Active,,,http://www.redfin.com/OH/Massillon/2400-Pebble-Beach-Dr-44646/home/75744414,Yes MLS,4117674,N,Y,40.7670336,-81.4928129
MLS Listing,,Vacant Land,Roselawn,Massillon,OH,44646,47900,,,Massillon,,,,4,,,Active,,,http://www.redfin.com/OH/Massillon/Roselawn-Ave-SW-44646/home/75809039,Yes MLS,4117381,N,Y,40.746526,-81.482488
MLS Listing,,Single Family Residential,41 Pearl Ave SE,Massillon,OH,44646,69900,3,1.0,Massillon,1186,3920,1924,6,59,,Active,,,http://www.redfin.com/OH/Massillon/41-Pearl-Ave-SE-44646/home/66323049,Yes MLS,4117235,N,Y,40.7800721,-81.5142743
MLS Listing,,Condo/Co-op,8677 Dublin Ridge Cir NW,Massillon,OH,44646,169900,2,2.0,Scotsbury Green Condos,1384,,2004,7,123,251,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Massillon/8677-Dublin-Ridge-Cir-NW-44646/unit-4-C/home/100787170,Yes MLS,4115858,N,Y,40.851656,-81.512019
MLS Listing,,Single Family Residential,5964 Kinloch Court Cir NW,Massillon,OH,44646,449900,5,4.5,Carrington,4460,23086,2003,7,101,15,Active,,,http://www.redfin.com/OH/Massillon/5964-Kinloch-Court-Cir-NW-44646/home/167696817,Yes MLS,4116281,N,Y,40.8680708,-81.5029758
MLS Listing,,Single Family Residential,7367 Roman Ave NW,Massillon,OH,44646,575000,3,2.5,Berkshire Farms #1,2876,21344,2019,7,200,21,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Jackson-Township/7367-Roman-Ave-44646/home/167692092,Yes MLS,4117107,N,Y,40.8865006,-81.5152534
