SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5663 Wellington Rd,Lyndhurst,OH,44124,159900,3,2.5,Walter,2254,7405,1946,1,71,,Active,July-28-2019 12:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Lyndhurst/5663-Wellington-Rd-44124/home/66137199,Yes MLS,4119050,N,Y,41.516084,-81.4754389
MLS Listing,,Single Family Residential,6486 Woodhawk Dr,Mayfield Heights,OH,44124,339900,4,3.5,Mayfield Park,3804,13939,1989,1,89,,Active,,,http://www.redfin.com/OH/Mayfield-Heights/6486-Woodhawk-Dr-44124/home/106428933,Yes MLS,4119013,N,Y,41.508114,-81.445096
MLS Listing,,Condo/Co-op,100 Fox Hollow Dr Unit 407C,Mayfield Heights,OH,44124,139000,2,2.5,Woodhawk Club Condo,1932,,1983,1,72,541,Active,,,http://www.redfin.com/OH/Mayfield-Heights/100-Fox-Hollow-Dr-44124/unit-407C/home/71120478,Yes MLS,4118175,N,Y,41.5093094,-81.4497779
MLS Listing,,Single Family Residential,1361 Sunset Rd,Mayfield Heights,OH,44124,122900,3,1.0,Mayfield Park,1480,7840,1950,1,83,,Active,,,http://www.redfin.com/OH/Mayfield-Heights/1361-Sunset-Rd-44124/home/66091763,Yes MLS,4114726,N,Y,41.5234134,-81.4614352
MLS Listing,,Single Family Residential,5274 Chickadee Ln,Cleveland,OH,44124,145000,3,2.0,Meadowood,1402,12632,1958,1,103,,Active,,,http://www.redfin.com/OH/Lyndhurst/5274-Chickadee-Ln-44124/home/71030075,Yes MLS,4118870,N,Y,41.5120169,-81.4896178
MLS Listing,,Single Family Residential,6751 Stafford Dr,Mayfield Heights,OH,44124,260000,3,2.5,Larchmont Est,1791,13503,1965,2,145,,Active,,,http://www.redfin.com/OH/Mayfield-Heights/6751-Stafford-Dr-44124/home/66467157,Yes MLS,4117987,N,Y,41.5152403,-81.4355597
MLS Listing,,Single Family Residential,1172 Commonwealth Ave,Mayfield Heights,OH,44124,125000,3,1.0,Orchard Heights 02,944,6969,1949,2,132,,Active,,,http://www.redfin.com/OH/Mayfield-Heights/1172-Commonwealth-Ave-44124/home/71116963,Yes MLS,4118287,N,Y,41.5286307,-81.4570589
MLS Listing,,Condo/Co-op,429 Eagle #429,Mayfield Heights,OH,44124,199000,3,2.5,Woodhawk Condo 02 Ph 03,1964,,1993,2,101,526,Pre On-Market,,,http://www.redfin.com/OH/Mayfield-Heights/429-Eagle-Trce-44124/unit-429/home/71120254,Yes MLS,4117888,N,Y,41.5108589,-81.4479715
MLS Listing,,Single Family Residential,1432 E Miner Rd,Mayfield Heights,OH,44124,139000,3,2.0,Huntclub Meadows,1890,6534,1951,3,74,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Mayfield-Heights/1432-E-Miner-Rd-44124/home/66128329,Yes MLS,4116448,N,Y,41.5214709,-81.4582602
MLS Listing,,Single Family Residential,2540 Cedarwood Rd,Pepper Pike,OH,44124,1700000,4,8.0,Pepper Hills Estates,12034,43560,1999,4,141,,Pre On-Market,,,http://www.redfin.com/OH/Pepper-Pike/2540-Cedarwood-Rd-44124/home/71090831,Yes MLS,4117569,N,Y,41.497265,-81.444735
