SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2855 Denny Rd,Ravenna,OH,44266,114900,3,1.0,Red Fox Estates,864,10890,1959,1,133,,Active,,,http://www.redfin.com/OH/Ravenna/2855-Denny-Rd-44266/home/66088189,Yes MLS,4118776,N,Y,41.2403548,-81.2883679
MLS Listing,,Single Family Residential,3261 Biltz Rd,Rootstown,OH,44240,269900,3,1.5,Rootstown,2600,118483,1977,1,104,,Active,,,http://www.redfin.com/OH/Kent/3261-Biltz-Rd-44240/home/75399430,Yes MLS,4118802,N,Y,41.0784321,-81.2781974
MLS Listing,,Single Family Residential,128 N Scranton St,Ravenna,OH,44266,119900,3,1.0,Lv,1584,7405,1930,1,76,,Active,,,http://www.redfin.com/OH/Ravenna/128-N-Scranton-St-44266/home/66306319,Yes MLS,4118762,N,Y,41.159771,-81.2627364
MLS Listing,,Condo/Co-op,536 Greenbriar Dr,Ravenna,OH,44266,169900,2,1.5,Springtree Condos Ph 01,,,1980,2,,200,Active,,,http://www.redfin.com/OH/Ravenna/536-Greenbriar-Dr-44266/unit-536-D/home/75416729,Yes MLS,4118586,N,Y,41.16259,-81.2222064
MLS Listing,,Single Family Residential,2718 Lynn Rd,Kent,OH,44240,190000,4,2.0,Kent,1852,135471,1961,2,103,,Active,,,http://www.redfin.com/OH/Kent/2718-Lynn-Rd-44240/home/75392345,Yes MLS,4117974,N,Y,41.1112668,-81.2968387
MLS Listing,,Single Family Residential,5141 Newton Falls Rd,Ravenna,OH,44266,29500,2,2.0,Ravenna,,,2000,3,,386,Active,,,http://www.redfin.com/OH/Ravenna/5141-Newton-Falls-Rd-44266/home/66351255,Yes MLS,4117838,N,Y,41.1604914,-81.2095642
MLS Listing,,Single Family Residential,1045 Sunnywood Ln,Ravenna,OH,44266,149900,3,1.0,Diamond Hill,1788,7405,1971,4,84,,Active,,,http://www.redfin.com/OH/Ravenna/1045-Sunnywood-Ln-44266/home/66106139,Yes MLS,4117623,N,Y,41.1434476,-81.2556261
MLS Listing,,Single Family Residential,6252 Bridge St,Ravenna,OH,44266,129900,4,1.0,Babcock & Motz Allotment,2732,13503,1926,6,48,,Active,,,http://www.redfin.com/OH/Ravenna/6252-Bridge-St-44266/home/75383675,Yes MLS,4117228,N,Y,41.1604826,-81.2679933
MLS Listing,,Single Family Residential,2615 Wintergreen Ln,Rootstown,OH,44266,210000,3,3.0,Wintergreen Pt Sub,1892,11325,2010,6,111,19,Active,,,http://www.redfin.com/OH/Ravenna/2615-Wintergreen-Ln-44266/home/75403314,Yes MLS,4117197,N,Y,41.1255552,-81.2988361
MLS Listing,,Single Family Residential,1059 Yorkshire Dr,Ravenna,OH,44266,215000,3,2.0,Annevar Estate,1578,10454,2006,7,136,2,Active,,,http://www.redfin.com/OH/Ravenna/1059-Yorkshire-Dr-44266/home/66256096,Yes MLS,4117071,N,Y,41.1419264,-81.260627
