SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3194 Cumberland Woods Dr,Columbus,OH,43219,159000,3,2.5,,1688,7405,2002,1,94,,Active,,,http://www.redfin.com/OH/Columbus/3194-Cumberland-Woods-Dr-43219/home/79578450,CBRMLS,219027788,N,Y,40.00992,-82.9238323
MLS Listing,,Single Family Residential,2848 E 6th Ave,Columbus,OH,43219,54900,5,2.0,,1382,3920,1930,1,40,,Active,,,http://www.redfin.com/OH/Columbus/2848-E-6th-Ave-43219/home/79761540,CBRMLS,219027771,N,Y,39.9859959,-82.9279494
MLS Listing,,Single Family Residential,2780 E 6th Ave,Columbus,OH,43219,49000,3,1.0,,1144,3920,1915,1,43,,Active,,,http://www.redfin.com/OH/Columbus/2780-E-6th-Ave-43219/home/79612785,CBRMLS,219027753,N,Y,39.9860663,-82.9297565
MLS Listing,,Single Family Residential,3021 E 6th Ave,Columbus,OH,43219,49000,2,1.0,,720,3920,1954,1,68,,Active,,,http://www.redfin.com/OH/Columbus/3021-E-6th-Ave-43219/home/75666895,CBRMLS,219027751,N,Y,39.985501,-82.9231164
MLS Listing,,Single Family Residential,1824 E Blake Ave,Columbus,OH,43219,74900,5,2.0,,1718,4791,1969,1,44,,Active,,,http://www.redfin.com/OH/Columbus/1824-E-Blake-Ave-43219/home/75661371,CBRMLS,219027647,N,Y,40.0101901,-82.9603005
MLS Listing,,Single Family Residential,2599 Mock Rd,Columbus,OH,43219,90000,3,2.0,,1296,26136,1959,1,69,,Active,,,http://www.redfin.com/OH/Columbus/2599-Mock-Rd-43219/home/75601830,CBRMLS,219027593,N,Y,40.0107059,-82.9392951
MLS Listing,,Single Family Residential,3260 Glenoak Dr,Columbus,OH,43219,224900,3,2.0,,2072,63162,1900,1,109,,Active,,,http://www.redfin.com/OH/Columbus/3260-Glenoak-Dr-43219/home/100744528,CBRMLS,219027455,N,Y,40.041689,-82.9281596
MLS Listing,,Single Family Residential,1436 Brentnell Ave,Columbus,OH,43219,139900,4,1.0,,1684,8276,1935,4,83,,Active,,,http://www.redfin.com/OH/Columbus/1436-Brentnell-Ave-43219/home/100743227,CBRMLS,219026979,N,Y,39.99784,-82.9491055
MLS Listing,,Single Family Residential,1678 Deporres Dr,Columbus,OH,43219,125000,3,1.5,,1280,6098,1965,6,98,,Active,,,http://www.redfin.com/OH/Columbus/1678-Deporres-Dr-43219/home/79738283,CBRMLS,219026874,N,Y,40.0027366,-82.9479502
MLS Listing,,Single Family Residential,2148 Middlehurst Dr,Columbus,OH,43219,110000,3,2.0,,1072,8276,1952,7,103,,Active,,,http://www.redfin.com/OH/Columbus/2148-Middlehurst-Dr-43219/home/79486869,CBRMLS,219026795,N,Y,40.0083073,-82.9516471
MLS Listing,,Single Family Residential,672 Northview Ave,Columbus,OH,43219,50000,2,1.0,,720,4791,1947,9,69,,Active,,,http://www.redfin.com/OH/Columbus/672-Northview-Ave-43219/home/100739137,CBRMLS,219026207,N,Y,39.9838462,-82.9339167
