SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,8518 Jeffries Ave,Cleveland,OH,44105,55900,3,1.0,Davis & Judsons Allotment,,4791,1927,1,,,Active,,,http://www.redfin.com/OH/Cleveland/8518-Jeffries-Ave-44105/home/70788983,Yes MLS,4118013,N,Y,41.4376331,-81.6251928
MLS Listing,,Single Family Residential,3741 E 69th St,Cleveland,OH,44105,35900,3,1.0,Isaac Gill,1198,1306,1900,1,30,,Active,,,http://www.redfin.com/OH/Cleveland/3741-E-69th-St-44105/home/66446815,Yes MLS,4119150,N,Y,41.4566546,-81.6400038
MLS Listing,,Single Family Residential,4103 E 56th St,Cleveland,OH,44105,45000,4,2.0,Gustave Klaas,1710,5227,1900,1,26,,Active,,,http://www.redfin.com/OH/Cleveland/4103-E-56th-St-44105/home/70787393,Yes MLS,4117998,N,Y,41.4468129,-81.6502862
MLS Listing,,Single Family Residential,6614 Consul Ave,Cleveland,OH,44127,10100,2,1.0,Gallup,1176,5227,1910,1,9,,Active,,,http://www.redfin.com/OH/Cleveland/6614-Consul-Ave-44127/home/66449570,Yes MLS,4119004,N,Y,41.463913,-81.6433102
MLS Listing,,Single Family Residential,6917 Kazimier Ave,Cleveland,OH,44105,40000,4,1.0,O M Stafford Krakow,1232,4356,1910,2,32,,Active,,,http://www.redfin.com/OH/Cleveland/6917-Kazimier-Ave-44105/home/70787780,Yes MLS,4118475,N,Y,41.4410402,-81.6410725
MLS Listing,,Single Family Residential,3842 E 71st St,Cleveland,OH,44105,24900,3,1.0,Stone Hickox Hosmer Bates & Sm,1340,8276,1920,3,19,,Active,,,http://www.redfin.com/OH/Cleveland/3842-E-71st-St-44105/home/66117864,Yes MLS,4118230,N,Y,41.4539445,-81.6391798
MLS Listing,,Single Family Residential,7824 Worley Ave,Cleveland,OH,44105,29900,3,1.0,Jones,2328,3484,1895,3,13,,Active,,,http://www.redfin.com/OH/Cleveland/7824-Worley-Ave-44105/home/66410883,Yes MLS,4118103,N,Y,41.4521089,-81.6325131
MLS Listing,,Single Family Residential,4029 E 29th St,Newburgh Heights,OH,44105,74900,3,1.0,Loesch,2153,6534,1924,4,35,,Active,,,http://www.redfin.com/OH/Newburgh-Heights/4029-E-29th-St-44105/home/70907217,Yes MLS,4117826,N,Y,41.4482876,-81.6674685
MLS Listing,,Single Family Residential,3978 E 74th St,Cleveland,OH,44105,55900,3,2.5,Cleveland,1524,5227,2003,7,37,,Active,,,http://www.redfin.com/OH/Cleveland/3978-E-74th-St-44105/home/70788120,Yes MLS,4116865,N,Y,41.4501619,-81.637144
MLS Listing,,Single Family Residential,13709 Caine Ave,Cleveland,OH,44105,23900,4,2.0,Miles-Corlett Allotment,,5662,1920,8,,,Active,,,http://www.redfin.com/OH/Cleveland/13709-Caine-Ave-44105/home/66180636,Yes MLS,4116620,N,Y,41.4439611,-81.586412
MLS Listing,,Single Family Residential,4158 E 94th St,Cleveland,OH,44105,52900,4,1.5,Allen Gaylord Sub,,5227,1996,8,,,Active,,,http://www.redfin.com/OH/Cleveland/4158-E-94th-St-44105/home/70791380,Yes MLS,4116495,N,Y,41.4462068,-81.6197557
MLS Listing,,Single Family Residential,9501 Pratt Ave,Cleveland,OH,44105,49900,3,1.5,Pc Noonans Sub,,9583,1996,8,,,Active,,,http://www.redfin.com/OH/Cleveland/9501-Pratt-Ave-44105/home/70791510,Yes MLS,4116473,N,Y,41.447006,-81.6184713
MLS Listing,,Single Family Residential,3823 E 54th St,Cleveland,OH,44105,46900,4,1.0,Barkwill & Jackson,1232,3484,1910,10,38,,Active,,,http://www.redfin.com/OH/Cleveland/3823-E-54th-St-44105/home/70786787,Yes MLS,4115483,N,Y,41.4540625,-81.6517364
MLS Listing,,Single Family Residential,4279 E 116th St,Cleveland,OH,44105,33000,3,2.5,Hoyt Realty Companys,,10018,1925,11,,,Active,,,http://www.redfin.com/OH/Cleveland/4279-E-116th-St-44105/home/66170841,Yes MLS,4115430,N,Y,41.4429405,-81.6025301
MLS Listing,,Single Family Residential,12800 Dove Ave,Cleveland,OH,44105,33000,3,1.0,Corlett Realty Cos,,4791,1920,11,,,Active,,,http://www.redfin.com/OH/Cleveland/12800-Dove-Ave-44105/home/70793850,Yes MLS,4115423,N,Y,41.4521995,-81.5934175
MLS Listing,,Single Family Residential,3634 E 118th St,Cleveland,OH,44105,33000,4,1.0,Union Rice Resub,,5662,1960,11,,,Active,,,http://www.redfin.com/OH/Cleveland/3634-E-118th-St-44105/home/70792481,Yes MLS,4115417,N,Y,41.459851,-81.6008725
MLS Listing,,Single Family Residential,3631 E 118th St,Cleveland,OH,44105,33000,3,1.0,Union Rice,,4356,1917,11,,,Active,,,http://www.redfin.com/OH/Cleveland/3631-E-118th-St-44105/home/66131836,Yes MLS,4115407,N,Y,41.4599274,-81.6004663
MLS Listing,,Townhouse,12702 Rexford Ave,Cleveland,OH,44105,33000,6,2.5,Kelly,,6098,1921,11,,,Active,,,http://www.redfin.com/OH/Cleveland/12702-Rexford-Ave-44105/home/66574441,Yes MLS,4081356,N,Y,41.4605133,-81.5941302
MLS Listing,,Townhouse,7418 Clement Ave,Cleveland,OH,44105,54900,5,2.0,Cleveland,1684,4356,1900,11,33,,Active,,,http://www.redfin.com/OH/Cleveland/7418-Clement-Ave-44105/home/70788378,Yes MLS,4115253,N,Y,41.4463915,-81.6357128
MLS Listing,,Single Family Residential,10319 Avon Ave,Cleveland,OH,44105,55000,3,1.0,Hoyt,935,4791,1880,11,59,,Active,,,http://www.redfin.com/OH/Cleveland/10319-Avon-Ave-44105/home/66179270,Yes MLS,4115163,N,Y,41.4515623,-81.6122571
MLS Listing,,Single Family Residential,9404 Bancroft Ave,Cleveland,OH,44105,79900,4,2.0,Rockefeller & Andrews Allotmen,1920,5662,1924,13,42,,Active,,,http://www.redfin.com/OH/Cleveland/9404-Bancroft-Ave-44105/home/70789451,Yes MLS,4114981,N,Y,41.4349711,-81.6206548
MLS Listing,,Single Family Residential,4089 139th St,Cleveland,OH,44105,40000,4,2.0,Cleveland,2824,5662,1925,14,14,,Active,,,http://www.redfin.com/OH/Cleveland/4089-E-139th-St-44105/home/66471461,Yes MLS,4114928,N,Y,41.4479218,-81.5848545
MLS Listing,,Single Family Residential,9527 Nelson Ave,Cleveland,OH,44105,29000,3,1.0,Hoyt,960,4791,1926,14,30,,Active,,,http://www.redfin.com/OH/Cleveland/9527-Nelson-Ave-44105/home/70790744,Yes MLS,4114736,N,Y,41.4530935,-81.6185196
MLS Listing,,Single Family Residential,8118 Goodman Ave,Cleveland,OH,44105,65000,4,2.5,Cleveland,,,1900,17,,,Active,,,http://www.redfin.com/OH/Cleveland/8118-Goodman-Ave-44105/home/66200100,Yes MLS,4113207,N,Y,41.4418428,-81.6280611
MLS Listing,,Single Family Residential,4410 Bridgeview Ave,Newburgh Heights,OH,44114,24900,2,1.0,Newburgh Heights,,5227,1915,18,,,Active,,,http://www.redfin.com/OH/Newburgh-Heights/4410-Bridgeview-Ave-44105/home/70907848,Yes MLS,4112704,N,Y,41.4517525,-81.6611633
MLS Listing,,Single Family Residential,9517 Prince Ave,Cleveland,OH,44105,25000,2,2.0,Leon W Sapps Allotment,1104,5227,1924,18,23,,Active,,,http://www.redfin.com/OH/Cleveland/9517-Prince-Ave-44105/home/66182235,Yes MLS,4113187,N,Y,41.4544086,-81.6188097
MLS Listing,,Townhouse,13504 Benwood Ave,Cleveland,OH,44105,25000,5,2.0,James Faraghers,,3920,1918,18,,,Active,,,http://www.redfin.com/OH/Cleveland/13504-Benwood-Ave-44105/home/70794007,Yes MLS,4113160,N,Y,41.4505919,-81.5879729
MLS Listing,,Single Family Residential,10506 Nelson Ave,Cleveland,OH,44105,28000,3,1.0,James M & Colgate Hoyt,,4791,1925,19,,,Active,,,http://www.redfin.com/OH/Cleveland/10506-Nelson-Ave-44105/home/70791004,Yes MLS,4112840,N,Y,41.4530296,-81.6111069
MLS Listing,,Single Family Residential,11624 Miles Ave,Cleveland,OH,44105,31900,3,2.0,Bishop Hoyt Allotment,2189,14810,1900,22,15,,Active,,,http://www.redfin.com/OH/Cleveland/11624-Miles-Ave-44105/home/70794366,Yes MLS,4110771,N,Y,41.4449805,-81.6019597
MLS Listing,,Single Family Residential,4144 E 135th St,Cleveland,OH,44105,19000,3,1.0,Corlett Homestead,,5227,1915,22,,,Active,,,http://www.redfin.com/OH/Cleveland/4144-E-135th-St-44105/home/66290044,Yes MLS,4110650,N,Y,41.4463553,-81.5889415
MLS Listing,,Single Family Residential,12302 Farringdon Ave,Cleveland,OH,44105,54900,4,1.5,L A Kellys Proposed 05,,6098,1924,23,,,Active,,,http://www.redfin.com/OH/Cleveland/12302-Farringdon-Ave-44105/home/70792832,Yes MLS,4112076,N,Y,41.457584,-81.597078
