SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4452 Carnation Ave,Cincinnati,OH,45238,175000,3,2.0,Covedale,1550,10934,1923,22,113,,Active,,,http://www.redfin.com/OH/Cincinnati/4452-Carnation-Ave-45238/home/78918572,Cincy MLS,1628508,N,Y,39.1075784,-84.5977414
MLS Listing,,Single Family Residential,1724 Hillfred Ln,Cincinnati,OH,45238,110875,2,1.5,Covedale,987,,1957,1,112,,Active,,,http://www.redfin.com/OH/Cincinnati/1724-Hillfred-Ln-45238/home/100973462,Cincy MLS,1631569,N,Y,39.1212506,-84.5920953
MLS Listing,,Single Family Residential,41 Anderson Ferry Rd,Cincinnati,OH,45238,45000,3,1.0,Riverside,812,4704,1931,3,55,,Active,,,http://www.redfin.com/OH/Cincinnati/41-Anderson-Ferry-Rd-45238/home/78837405,Cincy MLS,1631216,N,Y,39.0790656,-84.6220145
MLS Listing,,Single Family Residential,463 Viscount Dr,Delhi Twp,OH,45238,182000,4,2.5,Delhi Twp.,1872,,1964,3,97,,Active,,,http://www.redfin.com/OH/Cincinnati/463-Viscount-Dr-45238/home/101010194,Cincy MLS,1631270,N,Y,39.0968322,-84.6263487
MLS Listing,,Single Family Residential,43 Anderson Ferry Rd,Cincinnati,OH,45238,55000,3,1.0,Riverside,914,,1930,3,60,,Active,,,http://www.redfin.com/OH/Cincinnati/43-Anderson-Ferry-Rd-45238/home/100968098,Cincy MLS,1631240,N,Y,39.0791467,-84.6220145
MLS Listing,,Single Family Residential,1867 Sylved Ln,Green Twp,OH,45238,159900,4,2.0,Green Twp.,2161,10280,1951,3,74,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Cincinnati/1867-Sylved-Ln-45238/home/101015930,Cincy MLS,1631227,N,Y,39.1261601,-84.6225257
MLS Listing,,Single Family Residential,5311 Rawhide Ct,Delhi Twp,OH,45238,175000,4,2.0,Delhi Twp.,1689,7187,1961,3,104,,Active,,,http://www.redfin.com/OH/Cincinnati/5311-Rawhide-Ct-45238/home/76081289,Cincy MLS,1631207,N,Y,39.1178067,-84.6211967
MLS Listing,,Single Family Residential,5394 Palisades Dr,Delhi Twp,OH,45238,250000,3,2.5,Delhi Twp.,2844,43168,1969,3,88,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Cincinnati/5394-Palisades-Dr-45238/home/101010408,Cincy MLS,1631201,N,Y,39.0856167,-84.6241816
MLS Listing,,Single Family Residential,4988 Cleves Warsaw Park,Cincinnati,OH,45238,137500,3,2.5,Covedale,1850,8799,1930,3,74,,Active,,,http://www.redfin.com/OH/Cincinnati/4988-Cleves-Warsaw-Pike-45238/home/100973947,Cincy MLS,1631026,N,Y,39.1188461,-84.6041838
MLS Listing,,Multi-Family (2-4 Unit),1136 Betty Ln,Delhi Twp,OH,45238,159900,4,2.0,Delhi Twp.,,6098,,4,,,Active,,,http://www.redfin.com/OH/Cincinnati/1136-Betty-Ln-45238/home/101009231,Cincy MLS,1631096,N,Y,39.1173631,-84.6080694
MLS Listing,,Single Family Residential,5014 West High St,Cincinnati,OH,45211,103500,3,1.0,Covedale,1084,,1934,4,95,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Cincinnati/5014-W-High-St-45238/home/100973849,Cincy MLS,1631099,N,Y,39.1257251,-84.6047565
MLS Listing,,Single Family Residential,2175 Woodmere Ct,Green Twp,OH,45238,110000,3,1.0,Green Twp.,1432,,1954,4,77,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Cincinnati/2175-Woodmere-Ct-45238/home/101015782,Cincy MLS,1631038,N,Y,39.1308942,-84.6198984
MLS Listing,,Single Family Residential,4392 Glenhaven Rd,Delhi Twp,OH,45238,135000,4,2.5,Delhi Twp.,1752,10367,1967,6,77,,Active,,,http://www.redfin.com/OH/Cincinnati/4392-Glenhaven-Rd-45238/home/76154157,Cincy MLS,1630954,N,Y,39.088628,-84.596728
MLS Listing,,Single Family Residential,5226 Ostenhill Ct,Delhi Twp,OH,45238,169900,4,2.5,Delhi Twp.,2490,8625,1997,7,68,,Active,,,http://www.redfin.com/OH/Cincinnati/5226-Ostenhill-Ct-45238/home/76168679,Cincy MLS,1630919,N,Y,39.0879127,-84.6167804
MLS Listing,,Single Family Residential,1025 Hickok Ln,Delhi Twp,OH,45238,135000,3,1.0,Delhi Twp.,1290,,1962,7,105,,Active,,,http://www.redfin.com/OH/Cincinnati/1025-Hickok-Ln-45238/home/78869874,Cincy MLS,1630913,N,Y,39.1138875,-84.6254696
MLS Listing,,Multi-Family (2-4 Unit),5048 Rapid Run Rd,Cincinnati,OH,45238,135000,4,2.0,Covedale,,5184,1946,7,,,Active,,,http://www.redfin.com/OH/Cincinnati/5048-Rapid-Run-Rd-45238/home/100973078,Cincy MLS,1630813,N,Y,39.1108755,-84.6062586
MLS Listing,,Single Family Residential,4873 N Overlook Ave,Cincinnati,OH,45238,55000,3,1.0,Covedale,928,,1929,8,59,,Active,,,http://www.redfin.com/OH/Cincinnati/4873-N-Overlook-Ave-45238/home/76074209,Cincy MLS,1630613,N,Y,39.1219149,-84.5995208
MLS Listing,,Single Family Residential,2632 Queen City Ave,Cincinnati,OH,45238,79900,4,2.0,Westwood,1770,,1929,9,45,,Active,,,http://www.redfin.com/OH/Cincinnati/2632-Queen-City-Ave-45238/home/78878840,Cincy MLS,1630569,N,Y,39.1308233,-84.5905208
MLS Listing,,Vacant Land,4121 Hunnicutt Dr,Delhi Twp,OH,45238,10000,,,Delhi Twp.,,12197,,9,,,Active,,,http://www.redfin.com/OH/Cincinnati/4121-Hunnicutt-Ln-45238/home/78992577,Cincy MLS,1630545,N,Y,39.094612,-84.58928
MLS Listing,,Single Family Residential,1523 Anderson Ferry Rd,Green Twp,OH,45238,279900,3,4.0,Green Twp.,3295,33977,1983,11,85,42,Active,,,http://www.redfin.com/OH/Cincinnati/1523-Anderson-Ferry-Rd-45238/home/78738802,Cincy MLS,1630230,N,Y,39.1212557,-84.6167225
MLS Listing,,Single Family Residential,4947 Western Hills Ave,Cincinnati,OH,45238,125000,3,2.0,Covedale,1432,8189,1928,13,87,,Active,,,http://www.redfin.com/OH/Cincinnati/4947-Western-Hills-Ave-45238/home/78827547,Cincy MLS,1629088,N,Y,39.1212153,-84.6036849
MLS Listing,,Single Family Residential,3035 Sandra Pl,Cincinnati,OH,45238,149900,3,1.5,Westwood,1669,15682,1954,14,90,,Active,,,http://www.redfin.com/OH/Cincinnati/3035-Sandra-Pl-45238/home/100979585,Cincy MLS,1630015,N,Y,39.1378873,-84.6029977
MLS Listing,,Single Family Residential,5166 Orangelawn Dr,Delhi Twp,OH,45238,210000,4,2.5,Delhi Twp.,2058,8233,1961,14,102,,Active,,,http://www.redfin.com/OH/Cincinnati/5166-Orangelawn-Dr-45238/home/76154095,Cincy MLS,1629726,N,Y,39.0889619,-84.6148993
MLS Listing,,Multi-Family (2-4 Unit),3124 Westbrook Dr,Cincinnati,OH,45238,134900,4,2.0,Westwood,2128,,1961,17,63,,Active,,,http://www.redfin.com/OH/Cincinnati/3124-Westbrook-Dr-45238/home/78972771,Cincy MLS,1629360,N,Y,39.1394898,-84.6058371
MLS Listing,,Single Family Residential,5168 Ralph Ave,Green Twp,OH,45238,148000,4,2.5,Covedale,2023,6055,1935,18,73,,Active,,,http://www.redfin.com/OH/Cincinnati/5168-Ralph-Ave-45238/home/78778844,Cincy MLS,1629160,N,Y,39.1212773,-84.6098485
MLS Listing,,Single Family Residential,2415 Nova Ave,Cincinnati,OH,45238,125000,2,1.0,Westwood,888,,1941,24,141,,Active,,,http://www.redfin.com/OH/Cincinnati/2415-Nova-Ave-45238/home/63717445,Cincy MLS,1628590,N,Y,39.1311773,-84.6067095
MLS Listing,,Single Family Residential,3071 Veazey Ave,Cincinnati,OH,45238,82900,4,2.0,Westwood,,,1948,28,,,Active,,,http://www.redfin.com/OH/Cincinnati/3071-Veazey-Ave-45238/home/78901529,Cincy MLS,1628202,N,Y,39.1315953,-84.6036751
MLS Listing,,Single Family Residential,675 Pedretti Ave,Cincinnati,OH,45238,136900,3,2.0,Price Hill,1403,,1934,29,98,,Active,,,http://www.redfin.com/OH/Cincinnati/675-Pedretti-Ave-45238/home/76074312,Cincy MLS,1628069,N,Y,39.1065944,-84.5988254
MLS Listing,,Vacant Land,4301 Delryan Dr,Delhi Twp,OH,45238,10000,,,Delhi Twp.,,6970,,29,,,Active,,,http://www.redfin.com/OH/Cincinnati/4301-Delryan-Dr-45238/home/76105687,Cincy MLS,1628008,N,Y,39.0899601,-84.5943664
MLS Listing,,Condo/Co-op,4816 Glenway Ave #10,Cincinnati,OH,45238,50000,2,1.5,Covedale,882,,1983,30,57,140,Active,,,http://www.redfin.com/OH/Cincinnati/4816-Glenway-Ave-45238/unit-10/home/100972567,Cincy MLS,1627801,N,Y,39.1172782,-84.5973131
MLS Listing,,Single Family Residential,5015 Casa Loma Blvd,Green Twp,OH,45238,79000,2,1.5,Green Twp.,1258,,1930,32,63,,Active,,,http://www.redfin.com/OH/Cincinnati/5015-Casa-Loma-Blvd-45238/home/78940533,Cincy MLS,1627629,N,Y,39.1261247,-84.6054786
MLS Listing,,Single Family Residential,4476 Delhi Park,Delhi Twp,OH,45238,79000,3,1.5,Delhi Twp.,1243,,1939,32,64,,Active,,,http://www.redfin.com/OH/Cincinnati/5125-Foley-Rd-45238/home/76154771,Cincy MLS,1627628,N,Y,39.1009744,-84.6119343
MLS Listing,,Single Family Residential,1144 Glenna Dr,Cincinnati,OH,45238,105000,2,1.0,Price Hill,1052,8756,1950,35,100,,Active,,,http://www.redfin.com/OH/Cincinnati/1144-Glenna-Dr-45238/home/78935480,Cincy MLS,1627400,N,Y,39.1169842,-84.6104007
MLS Listing,,Single Family Residential,1333 Leders Ln,Green Twp,OH,45238,124900,3,2.5,Covedale,1616,,1939,37,77,,Active,,,http://www.redfin.com/OH/Cincinnati/1333-Leders-Ln-45238/home/78914195,Cincy MLS,1627012,N,Y,39.119826,-84.608385
MLS Listing,,Single Family Residential,1333 Colonial Dr,Green Twp,OH,45238,450000,4,5.5,Green Twp.,5663,56628,1963,43,79,,Active,,,http://www.redfin.com/OH/Cincinnati/1333-Colonial-Dr-45238/home/76131801,Cincy MLS,1626118,N,Y,39.1193137,-84.6151855
MLS Listing,,Single Family Residential,820 Nebraska Ave,Cincinnati,OH,45238,64900,4,1.5,Price Hill,1680,,1924,44,39,,Active,,,http://www.redfin.com/OH/Cincinnati/820-Nebraska-Ave-45238/home/100972576,Cincy MLS,1626057,N,Y,39.1098642,-84.6005356
MLS Listing,,Single Family Residential,3155 Veazey Ave,Cincinnati,OH,45238,89000,3,2.0,Price Hill,2348,8490,1929,48,38,,Active,,,http://www.redfin.com/OH/Cincinnati/3155-Veazey-Ave-45238/home/63717340,Cincy MLS,1625490,N,Y,39.131822,-84.6068424
MLS Listing,,Single Family Residential,3053 S Hegry Cir,Cincinnati,OH,45238,100000,3,1.5,Westwood,1110,6970,1941,49,90,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Cincinnati/3053-S-Hegry-Cir-45238/home/100989024,Cincy MLS,1625446,N,Y,39.1300041,-84.6030835
MLS Listing,,Single Family Residential,222 Solarama Ct,Delhi Twp,OH,45238,649000,5,5.0,Delhi Twp.,6473,111078,1982,50,100,,Active,,,http://www.redfin.com/OH/Cincinnati/222-Solarama-Ct-45238/home/78900041,Cincy MLS,1624549,N,Y,39.0873559,-84.6253878
MLS Listing,,Single Family Residential,2668 Queen City Ave,Cincinnati,OH,45238,108000,2,1.5,Westwood,1159,,,54,93,,Active,,,http://www.redfin.com/OH/Cincinnati/2668-Queen-City-Ave-45238/home/78882517,Cincy MLS,1624184,N,Y,39.1309173,-84.5917257
MLS Listing,,Single Family Residential,5660 Alomar Dr,Delhi Twp,OH,45238,199900,4,2.5,Delhi Twp.,2040,,1971,56,98,,Active,,,http://www.redfin.com/OH/Cincinnati/5660-Alomar-Dr-45238/home/79783621,Cincy MLS,1624329,N,Y,39.100577,-84.6345663
MLS Listing,,Single Family Residential,4974 Bonaventure Ct,Delhi Twp,OH,45238,219900,4,2.5,Delhi Twp.,1836,7841,1978,57,120,,Active,,,http://www.redfin.com/OH/Cincinnati/4974-Bonaventure-Ct-45238/home/101008077,Cincy MLS,1624003,N,Y,39.0843678,-84.6076604
MLS Listing,,Single Family Residential,5290 Whitmore Dr,Delhi Twp,OH,45238,159900,3,2.5,Delhi Twp.,1606,9191,1975,58,100,,Active,,,http://www.redfin.com/OH/Cincinnati/5290-Whitmore-Dr-45238/home/101007760,Cincy MLS,1623883,N,Y,39.0870843,-84.6181708
MLS Listing,,Single Family Residential,5313 Panther Ct,Delhi Twp,OH,45238,255000,4,3.5,Delhi Twp.,2034,6033,2005,58,125,,Active,,,http://www.redfin.com/OH/Cincinnati/5313-Panther-Ct-45238/home/100939815,Cincy MLS,1623869,N,Y,39.1123084,-84.6215647
MLS Listing,,Single Family Residential,2493 Dunaway Ct,Cincinnati,OH,45238,109900,2,1.5,Westwood,1240,,1940,62,89,,Active,,,http://www.redfin.com/OH/Cincinnati/2493-Dunaway-Ct-45238/home/78828647,Cincy MLS,1622477,N,Y,39.1320844,-84.5967391
MLS Listing,,Multi-Family (2-4 Unit),2407 Ferguson Rd,Cincinnati,OH,45238,112000,2,2.0,Westwood,1600,6708,1940,65,70,,Active,,,http://www.redfin.com/OH/Cincinnati/2407-Ferguson-Rd-45238/home/100989074,Cincy MLS,1623151,N,Y,39.1304937,-84.6009116
MLS Listing,,Multi-Family (2-4 Unit),2469 Boudinot Ave,Cincinnati,OH,45238,85000,4,3.0,Westwood,,8712,1946,65,,,Active,,,http://www.redfin.com/OH/Cincinnati/2469-Boudinot-Ave-45238/home/78971835,Cincy MLS,1623100,N,Y,39.1324045,-84.6054109
MLS Listing,,Single Family Residential,524 Virgil Rd,Cincinnati,OH,45238,42000,2,1.0,Price Hill,1200,,1950,68,35,,Active,,,http://www.redfin.com/OH/Cincinnati/524-Virgil-Rd-45238/home/100972495,Cincy MLS,1622712,N,Y,39.1008693,-84.5943012
MLS Listing,,Multi-Family (2-4 Unit),5177 Leona Dr,Green Twp,OH,45238,125000,4,2.0,Covedale,1763,,1949,77,71,,Active,,,http://www.redfin.com/OH/Cincinnati/5177-Leona-Dr-45238/home/107955034,Cincy MLS,1621366,N,Y,39.126033,-84.611665
MLS Listing,,Vacant Land,4307 Eaglepoint Ct,Delhi Twp,OH,45238,100000,,,Delhi Twp.,,27356,,78,,,Active,,,http://www.redfin.com/OH/Cincinnati/4307-Eaglepoint-Ct-45238/home/165852734,Cincy MLS,1621168,N,Y,39.0835083,-84.5939516
MLS Listing,,Multi-Family (2-4 Unit),3253 Queen City Ave,Cincinnati,OH,45238,140000,6,,Westwood,,,1951,88,,,Active,,,http://www.redfin.com/OH/Cincinnati/3253-Queen-City-Ave-45238/home/82729432,Cincy MLS,1619640,N,Y,39.1389836,-84.6091737
MLS Listing,,Single Family Residential,626 Roebling Rd,Cincinnati,OH,45238,65000,2,1.0,Price Hill,840,6403,1950,98,77,,Active,,,http://www.redfin.com/OH/Cincinnati/626-Roebling-Rd-45238/home/78937022,Cincy MLS,1618758,N,Y,39.101983,-84.5927403
MLS Listing,,Single Family Residential,1158 Nancy Lee Ln,Cincinnati,OH,45238,90000,3,1.5,Covedale,1372,6752,1950,98,66,,Active,,,http://www.redfin.com/OH/Cincinnati/1158-Nancy-Lee-Ln-45238/home/100973096,Cincy MLS,1618731,N,Y,39.1161518,-84.6038846
MLS Listing,,Single Family Residential,5329 Carefree Ct,Cincinnati,OH,45238,133760,4,3.0,Cincinnati,,,1963,109,,,Active,,,http://www.redfin.com/OH/Cincinnati/5329-Carefree-Ct-45238/home/76081885,Dayton MLS,787821,N,Y,39.1077106,-84.6186156
MLS Listing,,Single Family Residential,3944 Delhi Park,Delhi Twp,OH,45204,54900,3,1.0,Delhi Twp.,959,9453,1939,115,57,,Active,,,http://www.redfin.com/OH/Cincinnati/3944-Delhi-Ave-45204/home/78861298,Cincy MLS,1616186,N,Y,39.0976466,-84.5817385
