SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1417 Wild Oats Dr,Columbus,OH,43204,238900,3,2.5,,1714,6534,1997,1,139,2,Active,,,http://www.redfin.com/OH/Columbus/1417-Wild-Oats-Dr-43204/home/79618469,CBRMLS,219027711,N,Y,39.9832546,-83.1155752
MLS Listing,,Single Family Residential,865 Joyful St,Columbus,OH,43204,100000,3,1.0,Franklin,1114,7405,1954,1,90,,Active,,,http://www.redfin.com/OH/Columbus/865-Joyful-St-43204/home/79690292,CBRMLS,219027555,N,Y,39.9361113,-83.0923556
MLS Listing,,Condo/Co-op,2407 Keep Pl,Columbus,OH,43204,310000,2,2.0,,1412,,2008,1,220,221,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Columbus/2407-Keep-Pl-43204/home/79698914,CBRMLS,219027452,N,Y,39.9911599,-83.0721975
MLS Listing,,Single Family Residential,902 S Roys Ave,Columbus,OH,43204,152000,4,2.0,,1706,5662,1960,2,89,,Active,,,http://www.redfin.com/OH/Columbus/902-S-Roys-Ave-43204/home/79734620,CBRMLS,219027449,N,Y,39.9359769,-83.0780593
MLS Listing,,Single Family Residential,687 S Wayne Ave,Columbus,OH,43204,97900,3,2.0,,972,5227,1927,2,101,,Active,,,http://www.redfin.com/OH/Columbus/687-S-Wayne-Ave-43204/home/100737650,CBRMLS,219027445,N,Y,39.9411974,-83.0625017
MLS Listing,,Condo/Co-op,1875 Marblecliff Crossing Ct,Columbus,OH,43204,519700,3,2.5,,2729,59241,2000,2,190,120,Active,,,http://www.redfin.com/OH/Columbus/1875-Marblecliff-Crossing-Ct-43204/home/79687524,CBRMLS,219027416,N,Y,39.994452,-83.07866
MLS Listing,,Single Family Residential,208 Demorest Rd,Columbus,OH,43204,99000,3,1.0,,979,5662,1942,2,101,,Active,,,http://www.redfin.com/OH/Columbus/208-Demorest-Rd-43204/home/79680866,CBRMLS,219027310,N,Y,39.949786,-83.0899242
MLS Listing,,Single Family Residential,416 S Harris Ave,Columbus,OH,43204,38900,2,1.0,,975,4356,1910,3,40,,Active,,,http://www.redfin.com/OH/Columbus/416-S-Harris-Ave-43204/home/79504278,CBRMLS,219027170,N,Y,39.9463577,-83.0719793
MLS Listing,,Multi-Family (2-4 Unit),35-37 Haldy Ave,Columbus,OH,43204,140000,,,,2128,6098,1940,3,66,,Active,,,http://www.redfin.com/OH/Columbus/35-Haldy-Ave-43204/home/145734040,CBRMLS,219027168,N,Y,39.955532,-83.079851
MLS Listing,,Single Family Residential,3516 Westway Dr,Columbus,OH,43204,134900,3,1.0,,864,5227,1956,3,156,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Columbus/3516-Westway-Dr-43204/home/79536455,CBRMLS,219027082,N,Y,39.9458598,-83.0930683
MLS Listing,,Single Family Residential,187 N Wayne Ave,Columbus,OH,43204,155000,3,1.0,,1056,3920,1924,4,147,,Active,,,http://www.redfin.com/OH/Columbus/187-N-Wayne-Ave-43204/home/100730884,CBRMLS,219027070,N,Y,39.9593463,-83.0648083
MLS Listing,,Vacant Land,1128 N Wilson Rd,Columbus,OH,43204,80000,,,Franklin,,8276,,6,,,Active,,,http://www.redfin.com/OH/Columbus/1128-N-Wilson-Rd-43204/home/75610071,CBRMLS,219026834,N,Y,39.976695,-83.1005689
MLS Listing,,Single Family Residential,317 S Oakley Ave,Columbus,OH,43204,125000,4,2.0,,1568,3484,1920,7,80,,Active,,,http://www.redfin.com/OH/Columbus/317-S-Oakley-Ave-43204/home/79127741,CBRMLS,219026698,N,Y,39.9488139,-83.0628057
MLS Listing,,Single Family Residential,810 Stephen Dr W,Columbus,OH,43204,99900,3,2.0,,1092,6969,1955,7,91,,Active,,,http://www.redfin.com/OH/Columbus/810-W-Stephen-Dr-43204/home/75629649,CBRMLS,219026627,N,Y,39.9373392,-83.0881635
MLS Listing,,Single Family Residential,83 S Hague Ave,Columbus,OH,43204,54900,3,1.5,,1428,3920,1904,8,38,,Active,,,http://www.redfin.com/OH/Columbus/83-S-Hague-Ave-43204/home/79517862,CBRMLS,219026417,N,Y,39.9531405,-83.0740444
MLS Listing,,Single Family Residential,81 S Oakley Ave,Columbus,OH,43204,49000,3,1.0,,1488,3484,1900,9,33,,Active,,,http://www.redfin.com/OH/Columbus/81-S-Oakley-Ave-43204/home/79523551,CBRMLS,219026315,N,Y,39.9536499,-83.0632042
MLS Listing,,Single Family Residential,808 S Burgess Ave,Columbus,OH,43204,112500,2,1.5,,1207,4791,1933,9,93,,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Columbus/808-S-Burgess-Ave-43204/home/79512921,CBRMLS,219026257,N,Y,39.9383977,-83.0679431
MLS Listing,,Single Family Residential,2957 Rundell Dr,Columbus,OH,43204,164900,3,2.5,,1512,7840,1965,9,109,,Active,,,http://www.redfin.com/OH/Columbus/2957-Rundell-Dr-43204/home/75685754,CBRMLS,219026239,N,Y,39.9274948,-83.0751661
MLS Listing,,Single Family Residential,809 Wiltshire Rd,Columbus,OH,43204,150000,3,1.0,,1332,4791,1948,11,113,,Active,,,http://www.redfin.com/OH/Columbus/809-Wiltshire-Rd-43204/home/75626783,CBRMLS,219025978,N,Y,39.9381134,-83.0757112
MLS Listing,,Single Family Residential,2713 Saint Joseph Ave,Columbus,OH,43204,1,3,1.0,,1119,6098,1953,11,0,,Active,,,http://www.redfin.com/OH/Columbus/2713-St-Joseph-Ave-43204/home/79609081,CBRMLS,219025966,N,Y,39.9340749,-83.069631
MLS Listing,,Single Family Residential,1479 Brookforest Dr,Columbus,OH,43204,234900,3,2.5,,1754,6534,1997,14,134,,Active,,,http://www.redfin.com/OH/Columbus/1479-Brookforest-Dr-43204/home/79621336,CBRMLS,219025698,N,Y,39.9845893,-83.1151981
MLS Listing,,Multi-Family (2-4 Unit),69 S Wayne Ave,Columbus,OH,43204,35000,,,,2400,4791,1920,17,15,,Active,,,http://www.redfin.com/OH/Columbus/69-S-Wayne-Ave-43204/unit-40FT/home/75656009,CBRMLS,219024900,N,Y,39.9538818,-83.0645796
MLS Listing,,Multi-Family (2-4 Unit),711-713 S Terrace Ave,Columbus,OH,43204,122000,,,,2296,6534,1928,17,53,,Active,,,http://www.redfin.com/OH/Columbus/711-S-Terrace-Ave-43204/unit-2/home/144266672,CBRMLS,219024865,N,Y,39.9405969,-83.065135
MLS Listing,,Single Family Residential,921 Miriam Dr W,Columbus,OH,43204,139899,3,2.0,,1596,8712,1957,18,88,,Active,,,http://www.redfin.com/OH/Columbus/921-Miriam-Dr-W-43204/home/79533284,CBRMLS,219024792,N,Y,39.935182,-83.0874927
MLS Listing,,Single Family Residential,480 S Burgess Ave,Columbus,OH,43204,92000,2,1.0,,888,3920,1921,19,104,,Active,,,http://www.redfin.com/OH/Columbus/480-S-Burgess-Ave-43204/home/79607248,CBRMLS,219024646,N,Y,39.9452103,-83.0683205
MLS Listing,,Single Family Residential,279 S Harris Ave,Columbus,OH,43204,94900,3,2.0,,1088,3920,1925,21,87,,Active,,,http://www.redfin.com/OH/Columbus/279-S-Harris-Ave-43204/home/75655284,CBRMLS,219024535,N,Y,39.9491884,-83.0725663
MLS Listing,,Single Family Residential,752 Wiltshire Rd,Columbus,OH,43204,164900,3,1.5,,1364,4791,1951,23,121,,Active,,,http://www.redfin.com/OH/Columbus/752-Wiltshire-Rd-43204/home/79567864,CBRMLS,219024291,N,Y,39.9392565,-83.0747887
MLS Listing,,Single Family Residential,689 S Hague Ave,Columbus,OH,43204,149900,3,1.0,,1360,4356,1929,24,110,,Active,,,http://www.redfin.com/OH/Columbus/689-S-Hague-Ave-43204/home/79737396,CBRMLS,219024019,N,Y,39.9406393,-83.0738662
