SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1432 W 107th St,Cleveland,PA,44102,124900,5,2.0,Jennings Whitmore & Schillings,1791,6969,1900,1,70,,Active,,,http://www.redfin.com/OH/Cleveland/1432-W-107th-St-44102/home/70719877,Yes MLS,4119180,N,Y,41.4808646,-81.7622075
MLS Listing,,Single Family Residential,2191 W 98th St,Cleveland,OH,44102,72999,3,1.5,A J Marvin Resub,,4356,1920,1,,,Active,,,http://www.redfin.com/OH/Cleveland/2191-W-98th-St-44102/home/66470965,Yes MLS,4116339,N,Y,41.4717974,-81.750714
MLS Listing,,Single Family Residential,6311 Ellen Ave,Cleveland,OH,44102,105000,3,2.0,Brooklyn,,3484,1900,2,,,Active,,,http://www.redfin.com/OH/Cleveland/6311-Ellen-Ave-44102/home/66577660,Yes MLS,4117630,N,Y,41.481076,-81.7295763
MLS Listing,,Single Family Residential,3451 W 94th St,Cleveland,OH,44102,145000,3,1.0,S M Kleinmans Regal Park,1208,4791,1925,2,120,,Active,,,http://www.redfin.com/OH/Cleveland/3451-W-94th-St-44102/home/70740543,Yes MLS,4118176,N,Y,41.4596913,-81.7473163
MLS Listing,,Single Family Residential,3364 W 91st St,Cleveland,OH,44102,100000,2,1.0,14 DESNOYER 0024 ALL,1758,3920,1926,2,57,,Active,,,http://www.redfin.com/OH/Cleveland/3364-W-91st-St-44102/home/66206942,Yes MLS,4117858,N,Y,41.4622665,-81.7468141
MLS Listing,,Townhouse,2218 West Blvd,Cleveland,OH,44102,179900,6,3.5,West Blvd Allotment,,7405,1920,2,,,Active,,,http://www.redfin.com/OH/Cleveland/2218-West-Blvd-44102/home/70723861,Yes MLS,4118384,N,Y,41.471021,-81.756023
MLS Listing,,Single Family Residential,3168 W 71st St,Cleveland,OH,44102,54900,3,1.5,James M Hoyt & Colgate Hoyt,1228,4791,1898,4,45,,Active,,,http://www.redfin.com/OH/Cleveland/3168-W-71st-St-44102/home/66136008,Yes MLS,4117627,N,Y,41.4676655,-81.7345786
MLS Listing,,Townhouse,5717 Bridge Ave,Cleveland,OH,44102,235000,2,2.5,Waverly Station,1304,,2014,4,180,50,Active,July-27-2019 11:00 AM,July-27-2019 01:00 PM,http://www.redfin.com/OH/Cleveland/5717-Bridge-Ave-44102/home/66298362,Yes MLS,4117534,N,Y,41.480484,-81.7259391
MLS Listing,,Single Family Residential,3452 W 99th St,Cleveland,OH,44102,88000,3,1.0,Elizabeth & Roland Fletchers,,4356,1920,4,,,Active,,,http://www.redfin.com/OH/Cleveland/3452-W-99th-St-44102/home/70740498,Yes MLS,4117543,N,Y,41.4594452,-81.7525304
MLS Listing,,Single Family Residential,1367 W 61 St,Cleveland,OH,44102,375000,5,2.5,Cleveland,1964,,1900,5,191,,Active,,,http://www.redfin.com/OH/Cleveland/1367-W-61st-St-44102/home/66327830,Yes MLS,4116444,N,Y,41.4853261,-81.7280147
MLS Listing,,Single Family Residential,1461 W 54th St,Cleveland,OH,44102,310000,3,2.5,Detroit Shoreway/Gordon Square,2272,4356,1920,6,136,,Active,,,http://www.redfin.com/OH/Cleveland/1461-W-54th-St-44102/home/66576460,Yes MLS,4116340,N,Y,41.4839722,-81.7234528
MLS Listing,,Townhouse,1925 W 65th St,Cleveland,OH,44102,149900,8,5.0,James M Hoyts Sub,3005,4356,1900,7,50,,Active,,,http://www.redfin.com/OH/Cleveland/1925-W-65th-St-44102/home/70720674,Yes MLS,4116918,N,Y,41.4791229,-81.7298923
