SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3003 Sutton Ln,Medina,OH,44256,680000,4,4.5,Sutton Place,5922,112384,2005,21,115,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Medina/3003-Sutton-LN-44256/home/70466231,Yes MLS,4111093,N,Y,41.1931633,-81.8265242
MLS Listing,,Single Family Residential,339 Westgrove Ct,Medina,OH,44256,177000,3,2.0,Westview Ph 03,1119,7405,1999,1,158,,Pre On-Market,,,http://www.redfin.com/OH/Medina/339-Westgrove-Ct-44256/home/66254617,Yes MLS,4118945,N,Y,41.144757,-81.8956451
MLS Listing,,Single Family Residential,4417 Lakeview Glen Dr,Medina,OH,44256,569450,4,3.5,Fox Meadow,5334,26136,2000,1,107,25,Active,,,http://www.redfin.com/OH/Medina/4417-Lakeview-Glen-Dr-44256/home/70501408,Yes MLS,4118854,N,Y,41.1030709,-81.847537
MLS Listing,,Condo/Co-op,3988 Kelly Ln,Medina,OH,44256,159900,3,2.5,Medina,2058,,1994,1,78,150,Active,,,http://www.redfin.com/OH/Medina/3988-Kelly-Ln-44256/home/66230339,Yes MLS,4118738,N,Y,41.1659007,-81.8758882
MLS Listing,,Single Family Residential,7816 Stone Rd,Medina,OH,44256,159900,3,1.0,Medina,1320,87120,1973,1,121,,Active,,,http://www.redfin.com/OH/Medina/7816-Stone-Rd-44256/home/70522436,Yes MLS,4118729,N,Y,41.1543947,-81.9705913
MLS Listing,,Single Family Residential,6244 Ballou Rd,Medina,OH,44256,419900,3,2.5,Medina,3481,331927,1989,1,121,,Pre On-Market,,,http://www.redfin.com/OH/Medina/6244-Ballou-Rd-44256/home/144779789,Yes MLS,4118662,N,Y,41.103035,-81.993724
MLS Listing,,Single Family Residential,5604 Arapaho Way,Medina,OH,44236,339885,2,2.0,Forest Creek,1683,18295,2019,1,202,115,Active,,,http://www.redfin.com/OH/Medina/5604-Arapaho-Way-44256/home/160531408,Yes MLS,4118651,N,Y,41.159982,-81.878529
MLS Listing,,Single Family Residential,5519 Catmere Dr,Medina,OH,44256,239900,3,2.5,Dover Hlnds Sub Ph 1,2234,5662,2014,2,107,27,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Medina/5519-Catmere-Dr-44256/home/66557464,Yes MLS,4118379,N,Y,41.1087408,-81.886346
MLS Listing,,Single Family Residential,5363 Ivandale Dr,Medina,OH,44256,219000,3,2.5,Bennington Pointe,1680,10018,2008,2,130,8,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Medina/5363-Ivandale-Dr-44256/home/70466822,Yes MLS,4118547,N,Y,41.1099695,-81.8810561
MLS Listing,,Vacant Land,Vandemark Rd,Medina,OH,44256,185000,,,Medina,,1001880,,2,,,Active,,,http://www.redfin.com/OH/Medina/Vandemark-Rd-44256/home/66612487,Yes MLS,4118434,N,Y,41.118349,-82.004638
MLS Listing,,Condo/Co-op,40 High Point Dr #15,Medina,OH,44256,169900,3,2.0,Nantucket Colony Condo,1808,,1995,2,94,190,Pre On-Market,,,http://www.redfin.com/OH/Medina/40-High-Point-Dr-44256/unit-15/home/70496900,Yes MLS,4118498,N,Y,41.1131703,-81.865841
MLS Listing,,Single Family Residential,3671 Nichols Rd,Medina,OH,44256,269900,4,2.5,Pine Hill Estates I,2804,87555,1976,2,96,,Active,,,http://www.redfin.com/OH/Medina/3671-Nichols-Rd-44256/home/70489694,Yes MLS,4118446,N,Y,41.1753751,-81.7885488
MLS Listing,,Single Family Residential,1017 Hillview Way,Medina,OH,44256,178000,3,2.0,Arbor Woods,1585,13939,1993,2,112,,Active,,,http://www.redfin.com/OH/Medina/1017-Hillview-Way-44256/home/70492060,Yes MLS,4118039,N,Y,41.1546626,-81.8727792
MLS Listing,,Single Family Residential,1107 Alexandria Ln,Medina,OH,44256,350000,4,2.5,Fairfax Meadows,3606,17859,1998,2,97,13,Active,,,http://www.redfin.com/OH/Medina/1107-Alexandria-Ln-44256/home/66470397,Yes MLS,4118307,N,Y,41.1122639,-81.8366543
MLS Listing,,Single Family Residential,901 Brandywine Dr,Medina,OH,44256,374900,4,3.0,Montville Farms Ph I,4925,33541,1991,2,76,,Active,,,http://www.redfin.com/OH/Medina/901-Brandywine-Dr-44256/home/66188862,Yes MLS,4115645,N,Y,41.117207,-81.8460805
MLS Listing,,Single Family Residential,1104 S Danbury Cir,Medina,OH,44256,125000,4,2.0,South Point Meadows,1392,31363,1981,2,90,,Active,July-27-2019 12:00 PM,July-27-2019 01:30 PM,http://www.redfin.com/OH/Medina/1104-S-Danbury-Cir-44256/home/70496929,Yes MLS,4117755,N,Y,41.1180199,-81.8657281
MLS Listing,,Single Family Residential,269 Yorkshire Dr,Medina,OH,44256,234900,4,2.5,Meadows,2754,17859,1987,3,85,32,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/OH/Medina/269-Yorkshire-Dr-44256/home/70495110,Yes MLS,4118211,N,Y,41.1342964,-81.8420117
MLS Listing,,Condo/Co-op,930 Wadsworth Rd Unit E-2,Medina,OH,44256,39900,2,1.5,Smokerise,1056,871,1973,3,38,225,Active,,,http://www.redfin.com/OH/Medina/930-Wadsworth-Rd-44256/unit-E-2/home/66200787,Yes MLS,4118118,N,Y,41.1261782,-81.8540389
MLS Listing,,Single Family Residential,1118 Woodglen Cir,Medina,OH,44256,299900,4,2.5,Greenhaven,2716,21344,1996,3,110,,Active,,,http://www.redfin.com/OH/Medina/1118-Woodglen-Cir-44256/home/70496412,Yes MLS,4117960,N,Y,41.1214006,-81.8774724
MLS Listing,,Condo/Co-op,4058 Eagle Dr,Medina,OH,44256,245000,2,2.5,Courts Weymouth,2558,3484,1996,3,96,190,Active,,,http://www.redfin.com/OH/Medina/4058-Eagle-Dr-44256/home/66519302,Yes MLS,4117940,N,Y,41.164749,-81.81809
MLS Listing,,Single Family Residential,217 S Spring Grove St,Medina,OH,44256,224500,3,3.0,Medina,,,1947,4,,,Pre On-Market,,,http://www.redfin.com/OH/Medina/217-S-Spring-Grove-St-44256/home/70494711,Yes MLS,4117746,N,Y,41.1375543,-81.8551129
MLS Listing,,Single Family Residential,2891 Sunburst Dr,Medina,OH,44256,317900,4,2.5,Windfall Reserve Ph 01,3552,14810,2004,4,89,10,Active,July-28-2019 02:30 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Medina/2891-Sunburst-Dr-44256/home/66166936,Yes MLS,4117721,N,Y,41.1282029,-81.7917952
MLS Listing,,Single Family Residential,6553 Lafayette Rd,Medina,OH,44256,149900,3,2.5,Lafayette Center,2328,52272,1910,4,64,,Active,,,http://www.redfin.com/OH/Medina/6553-Lafayette-Rd-44256/home/66383304,Yes MLS,4117501,N,Y,41.0947772,-81.9361973
MLS Listing,,Single Family Residential,931 Yorktown Dr,Medina,OH,44256,220000,3,2.5,Yorktown West,2592,9583,1992,4,85,,Active,July-27-2019 02:00 PM,July-27-2019 04:00 PM,http://www.redfin.com/OH/Medina/931-Yorktown-Dr-44256/home/66273021,Yes MLS,4117481,N,Y,41.148416,-81.888567
MLS Listing,,Single Family Residential,330 Westgrove Ct,Medina,OH,44256,179900,3,1.5,Westview Village Ph 03,1558,8712,1999,5,115,,Active,,,http://www.redfin.com/OH/Medina/330-Westgrove-Ct-44256/home/70500758,Yes MLS,4117307,N,Y,41.1445646,-81.8951332
MLS Listing,,Single Family Residential,212 Bath Rd,Medina,OH,44256,285000,3,2.5,Dell Wood,2175,89297,1975,7,131,,Active,July-28-2019 12:00 PM,July-28-2019 02:00 PM,http://www.redfin.com/OH/Medina/212-Bath-Rd-44256/home/70480505,Yes MLS,4117075,N,Y,41.1680014,-81.6941713
MLS Listing,,Single Family Residential,1447 Wilbur Rd,Medina,OH,44256,279999,4,2.0,Remsen Chase,2114,165963,1988,7,132,,Active,July-27-2019 01:00 PM,July-27-2019 02:30 PM,http://www.redfin.com/OH/Medina/1447-Wilbur-Rd-44256/home/70480379,Yes MLS,4117038,N,Y,41.1696031,-81.738554
MLS Listing,,Single Family Residential,5917 Ryan Rd,Medina,OH,44256,169900,3,1.0,Medina,1202,30491,1963,7,141,,Active,,,http://www.redfin.com/OH/Medina/5917-Ryan-Rd-44256/home/70465588,Yes MLS,4116973,N,Y,41.1126034,-81.8834878
MLS Listing,,Single Family Residential,6226 Highland Meadows Dr,Medina,OH,44256,400000,4,2.5,Highland Meadows Condo,4692,23958,2000,7,85,38,Active,,,http://www.redfin.com/OH/Medina/6226-Highland-Meadows-Dr-44256/home/66113347,Yes MLS,4115233,N,Y,41.104005,-81.8547715
MLS Listing,,Single Family Residential,6279 Hooper Dr,Medina,OH,44256,329990,2,2.0,Dover Highlands,1866,13068,2019,8,177,14,Active,,,http://www.redfin.com/OH/Medina/6279-Hooper-Dr-44256/home/146628647,Yes MLS,4116797,N,Y,41.103113,-81.8872175
MLS Listing,,Condo/Co-op,200 Granger Rd #5,Medina,OH,44256,123500,3,2.5,Granger Lake Condo,1656,,1966,8,75,400,Active,,,http://www.redfin.com/OH/Medina/200-Granger-Rd-44256/unit-5/home/66378497,Yes MLS,4116508,N,Y,41.1550053,-81.6922645
MLS Listing,,Single Family Residential,5767 Carsten Rd,Medina,OH,44256,253000,4,2.0,Cleveland,,133729,1973,8,,,Active,,,http://www.redfin.com/OH/Medina/5767-Carsten-Rd-44256/home/70486133,Yes MLS,4116453,N,Y,41.1161201,-81.9618558
MLS Listing,,Single Family Residential,431 S Prospect St,Medina,OH,44256,99000,3,2.0,Medina City,1144,8712,1917,9,87,,Active,,,http://www.redfin.com/OH/Medina/431-S-Prospect-St-44256/home/66462305,Yes MLS,4116356,N,Y,41.1327501,-81.8711152
MLS Listing,,Single Family Residential,1270 Vineyard Dr,Medina,OH,44256,299900,4,2.5,High Point,2487,14374,1995,9,121,,Active,,,http://www.redfin.com/OH/Medina/1270-Vineyard-Dr-44256/home/66248233,Yes MLS,4116227,N,Y,41.1133085,-81.8768751
MLS Listing,,Single Family Residential,5531 Catmere,Medina,OH,44256,212500,3,2.5,Dover Highlands,,,2015,9,,26,Active,,,http://www.redfin.com/OH/Medina/5531-Catmere-Dr-44256/home/70465516,Yes MLS,4116013,N,Y,41.1087454,-81.8868259
MLS Listing,,Single Family Residential,5431 Royal Brook Dr,Medina,OH,44256,274900,4,2.5,Keswick I,2905,9147,2009,9,95,29,Active,,,http://www.redfin.com/OH/Medina/5431-Royal-Brook-Dr-44256/home/70468760,Yes MLS,4116191,N,Y,41.1788499,-81.8831324
MLS Listing,,Condo/Co-op,130 Canterbury Ln Unit A-30,Medina,OH,44256,70000,2,1.0,Ivy Hill Condo Ph D,968,871,1972,9,72,172,Active,,,http://www.redfin.com/OH/Medina/130-Canterbury-Ln-44256/unit-A-30/home/70495613,Yes MLS,4115770,N,Y,41.1297084,-81.8654329
