SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2168 Barrington Rd,University Heights,OH,44118,139900,3,1.0,University Heights,,,1935,1,,,Active,,,http://www.redfin.com/OH/University-Heights/2168-Barrington-Rd-44118/home/66243452,Yes MLS,4119043,N,Y,41.5007013,-81.5468266
MLS Listing,,Single Family Residential,3295 Beechwood Ave,Cleveland Heights,OH,44118,35200,3,1.5,Minor Heights Land Cos,1536,7405,1925,1,23,,Active,,,http://www.redfin.com/OH/Cleveland-Heights/3295-Beechwood-Ave-44118/home/70995352,Yes MLS,4119062,N,Y,41.5126332,-81.561935
MLS Listing,,Condo/Co-op,1392 Slate Ct,Cleveland Heights,OH,44118,360000,3,3.0,Bluestone Ph 02,,,2009,1,,230,Active,,,http://www.redfin.com/OH/Cleveland-Heights/1392-Slate-Ct-44118/home/66209991,Yes MLS,4118607,N,Y,41.5217734,-81.5539183
MLS Listing,,Single Family Residential,19516 Shelburne Rd,Shaker Heights,OH,44118,675000,6,4.5,Shaker Heights,4688,20473,1930,1,144,,Active,,,http://www.redfin.com/OH/Shaker-Heights/19516-Shelburne-Rd-44118/home/71043820,Yes MLS,4118376,N,Y,41.4843303,-81.5421372
MLS Listing,,Townhouse,2949 E Derbyshire Rd,Cleveland Heights,OH,44118,349900,7,3.0,Cleveland Heights,3500,6534,1925,1,100,,Active,,,http://www.redfin.com/OH/Cleveland-Heights/2949-E-Derbyshire-Rd-44118/home/70994636,Yes MLS,4118702,N,Y,41.5025852,-81.5744968
MLS Listing,,Single Family Residential,2922 Somerton Rd,Cleveland Heights,OH,44118,175000,3,1.5,Mm Browns Reallotment,1512,5662,1900,2,116,,Active,July-28-2019 12:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Cleveland-Heights/2922-Somerton-Rd-44118/home/70992594,Yes MLS,4118172,N,Y,41.50904,-81.575302
MLS Listing,,Single Family Residential,2419 Bromley Rd,University Heights,OH,44118,132000,3,1.5,University Heights,1882,4791,1957,2,70,,Active,,,http://www.redfin.com/OH/University-Heights/2419-Bromley-Rd-44118/home/71036121,Yes MLS,4118548,N,Y,41.4937029,-81.5256351
MLS Listing,,Single Family Residential,2658 Canterbury Rd,Cleveland Heights,OH,44118,128000,3,1.0,Cleveland Heights,1275,8712,1947,2,100,,Active,,,http://www.redfin.com/OH/Cleveland-Heights/2658-Canterbury-Rd-44118/home/66258819,Yes MLS,4118423,N,Y,41.4871514,-81.5498767
MLS Listing,,Single Family Residential,3146 Oak Rd,Cleveland Heights,OH,44118,164999,5,2.0,Uplands Sub/C A Posts,3070,6969,1924,2,54,,Active,,,http://www.redfin.com/OH/Cleveland-Heights/3146-Oak-Rd-44118/home/66166528,Yes MLS,4118258,N,Y,41.5130766,-81.566905
MLS Listing,,Single Family Residential,2609 Ashton Rd,Cleveland Heights,OH,44118,219000,4,2.0,Shaker Heights Land Cos,2932,10454,1924,3,75,,Pre On-Market,,,http://www.redfin.com/OH/Cleveland-Heights/2609-Ashton-Rd-44118/home/71006287,Yes MLS,4118197,N,Y,41.4887041,-81.5593641
