SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,3243 Bay Landing Dr #31,Westlake,OH,44145,149900,3,2.0,Bay Lndg Condo 02,1629,,1979,1,92,239,Active,,,http://www.redfin.com/OH/Westlake/3243-Bay-Landing-Dr-44145/unit-31/home/70810399,Yes MLS,4119213,N,Y,41.4406571,-81.9306544
MLS Listing,,Condo/Co-op,2860 N Bay Dr Unit N5,Westlake,OH,44145,112000,2,2.0,Gardens of Bay Landing,1227,,1981,1,91,255,Pre On-Market,,,http://www.redfin.com/OH/Westlake/2860-N-Bay-Dr-44145/unit-N5/home/79805900,Yes MLS,4119195,N,Y,41.4438761,-81.932291
MLS Listing,,Single Family Residential,29840 Sequoia Trl,Westlake,OH,44145,350000,4,3.0,Bretton Woods Park,3624,14810,1985,1,97,,Active,July-27-2019 12:00 PM,July-27-2019 03:00 PM,http://www.redfin.com/OH/Westlake/29840-Sequoia-Trl-44145/home/66444614,Yes MLS,4117015,N,Y,41.4263445,-81.9460441
MLS Listing,,Single Family Residential,27545 Hemlock Dr,Westlake,OH,44145,349900,4,2.5,Pine View,3850,18730,1982,1,91,,Pre On-Market,,,http://www.redfin.com/OH/Westlake/27545-Hemlock-Dr-44145/home/70810603,Yes MLS,4118882,N,Y,41.4382933,-81.9286088
MLS Listing,,Single Family Residential,28322 Farrs Garden Path,Westlake,OH,44145,289500,4,2.5,Settlers Reserve,3369,41817,1980,1,86,,Active,,,http://www.redfin.com/OH/Westlake/28322-Farrs-Garden-Path-44145/unit-P/home/70807398,Yes MLS,4117282,N,Y,41.4633622,-81.9403748
MLS Listing,,Single Family Residential,25624 Woodpath Trl,Westlake,OH,44145,449500,5,3.0,Westlake Rosewood Estates,4829,9147,1982,2,93,,Active,,,http://www.redfin.com/OH/Westlake/25624-Woodpath-Trl-44145/home/70810980,Yes MLS,4117444,N,Y,41.4343504,-81.9035355
MLS Listing,,Single Family Residential,1125 Clague Rd,Westlake,OH,44145,239900,3,2.0,Dover,2624,24393,1951,2,91,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Westlake/1125-Clague-Rd-44145/home/70809505,Yes MLS,4118077,N,Y,41.4703165,-81.8820373
MLS Listing,,Single Family Residential,3740 Canterbury Rd,Westlake,OH,44145,189000,3,2.0,Dover,2120,15681,1948,3,89,,Active,,,http://www.redfin.com/OH/Westlake/3740-Canterbury-Rd-44145/home/66383331,Yes MLS,4118155,N,Y,41.4361412,-81.9134888
MLS Listing,,Single Family Residential,28130 Hilliard Blvd,Westlake,OH,44145,750000,4,3.0,Westlake,4881,113256,1979,3,154,,Active,,,http://www.redfin.com/OH/Westlake/28130-Hilliard-Blvd-44145/home/66732568,Yes MLS,4116153,N,Y,41.4570774,-81.9335755
MLS Listing,,Single Family Residential,23773 Detroit Rd,Westlake,OH,44145,174900,3,1.5,Dover,1809,14374,1939,4,97,,Active,,,http://www.redfin.com/OH/Westlake/23773-Detroit-Rd-44145/home/70809491,Yes MLS,4117813,N,Y,41.4710939,-81.8831465
MLS Listing,,Single Family Residential,2352 Columbia Rd,Westlake,OH,44145,249900,4,2.0,Westlake,2946,11325,1923,4,85,,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Westlake/2352-Columbia-Rd-44145/home/66427776,Yes MLS,4117448,N,Y,41.453713,-81.9026399
