SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,541 Woodingham Pl Unit 2-C,Columbus,OH,43213,112500,3,2.5,,2468,871,1975,1,46,275,Active,,,http://www.redfin.com/OH/Columbus/541-Woodingham-Pl-43213/unit-2-C/home/100739187,CBRMLS,219027758,N,Y,39.9687137,-82.8334655
MLS Listing,,Condo/Co-op,646 Sycamore Turn Ln,Columbus,OH,43213,169900,2,2.0,,1322,2613,1999,1,129,260,Active,,,http://www.redfin.com/OH/Columbus/646-Sycamore-Turn-Ln-43213/home/79478058,CBRMLS,219027710,N,Y,39.9666866,-82.8385289
MLS Listing,,Single Family Residential,389 Wind Rush Ave,Columbus,OH,43213,279900,4,2.5,,2157,4356,2010,1,130,50,Active,,,http://www.redfin.com/OH/Columbus/389-Wind-Rush-Ave-43213/home/79708576,CBRMLS,219027681,N,Y,39.9880542,-82.8406912
MLS Listing,,Condo/Co-op,387 Daner Rd,Columbus,OH,43213,339900,4,3.0,,2037,6969,2005,1,167,81,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Columbus/387-Daner-Rd-43213/home/100708528,CBRMLS,219027667,N,Y,39.972404,-82.834826
MLS Listing,,Single Family Residential,5701 Indian Mound Ct,Columbus,OH,43213,264899,4,3.5,,3002,21780,1968,1,88,,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Columbus/5701-Indian-Mound-Ct-43213/home/75686406,CBRMLS,219027643,N,Y,39.9699462,-82.8479285
MLS Listing,,Single Family Residential,818 Martha Ln,Whitehall,OH,43213,109900,3,1.0,,910,9583,1954,2,121,,Active,,,http://www.redfin.com/OH/Columbus/818-Martha-Ln-43213/home/75702929,CBRMLS,219027388,N,Y,39.9600809,-82.8737155
MLS Listing,,Single Family Residential,421 Lemery Dr,Columbus,OH,43213,274900,4,2.5,,2237,4791,2013,2,123,50,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Columbus/421-Lemery-Dr-43213/home/79506033,CBRMLS,219027389,N,Y,39.9876964,-82.8343924
MLS Listing,,Single Family Residential,4977 Dimson Dr N,Columbus,OH,43213,82900,3,1.0,,1054,7405,1952,2,79,,Active,,,http://www.redfin.com/OH/Whitehall/4977-Dimson-Dr-N-43213/home/75720955,CBRMLS,219027324,N,Y,39.9617531,-82.8652191
MLS Listing,,Single Family Residential,4094 Mayflower Blvd,Columbus,OH,43213,90000,3,1.5,,1170,6534,1959,4,77,,Active,,,http://www.redfin.com/OH/Columbus/4094-Mayflower-Blvd-43213/home/79565953,CBRMLS,219026990,N,Y,39.9680437,-82.8909154
MLS Listing,,Single Family Residential,338 Hoskins Way,Columbus,OH,43213,259900,3,2.5,,1860,4791,2006,5,140,50,Active,,,http://www.redfin.com/OH/Columbus/338-Hoskins-Way-43213/home/79637026,CBRMLS,219026927,N,Y,39.9869101,-82.8409016
MLS Listing,,Single Family Residential,6192 Stockton Trail Way,Columbus,OH,43213,279000,3,2.5,,1881,5662,2010,5,148,50,Active,,,http://www.redfin.com/OH/Columbus/6192-Stockton-Trail-Way-43213/home/79483376,CBRMLS,219026886,N,Y,39.9891027,-82.8382926
MLS Listing,,Single Family Residential,5690 Old Farm Ct,Columbus,OH,43213,259900,4,2.5,,2436,20908,1968,6,107,,Active,,,http://www.redfin.com/OH/Columbus/5690-Old-Farm-Ct-43213/home/79492291,CBRMLS,219026845,N,Y,39.9606591,-82.8465189
MLS Listing,,Single Family Residential,835 S Yearling Rd,Whitehall,OH,43213,85000,2,1.0,,795,9583,1948,7,107,,Active,,,http://www.redfin.com/OH/Columbus/835-S-Yearling-Rd-43213/home/100759371,CBRMLS,219026772,N,Y,39.9570773,-82.8865423
MLS Listing,,Single Family Residential,702 Pierce Ave,Whitehall,OH,43213,59900,1,1.0,,592,5227,1939,7,101,,Active,,,http://www.redfin.com/OH/Columbus/702-Pierce-Ave-43213/home/79547880,CBRMLS,219026665,N,Y,39.960185,-82.8825473
MLS Listing,,Single Family Residential,4148 Etna St,Whitehall,OH,43213,184900,4,2.0,,1792,10454,1958,8,103,,Active,,,http://www.redfin.com/OH/Columbus/4148-Etna-St-43213/home/75679822,CBRMLS,219026443,N,Y,39.9643242,-82.8891704
MLS Listing,,Single Family Residential,651 Pierce Ave,Whitehall,OH,43213,72900,2,1.0,,794,5662,1951,8,92,,Active,,,http://www.redfin.com/OH/Columbus/651-Pierce-Ave-43213/home/79663978,CBRMLS,219026425,N,Y,39.961187,-82.883093
MLS Listing,,Single Family Residential,834 Erickson Ave,Columbus,OH,43213,89900,3,1.5,,1372,5662,1934,9,66,,Active,,,http://www.redfin.com/OH/Columbus/834-Erickson-Ave-43213/home/79580118,CBRMLS,219026238,N,Y,39.9572364,-82.8839351
MLS Listing,,Condo/Co-op,611 Banningway Dr,Columbus,OH,43213,139900,3,2.5,,1640,871,1979,10,85,275,Active,,,http://www.redfin.com/OH/Columbus/611-Banningway-Dr-43213/unit-24-B/home/112985837,CBRMLS,219026114,N,Y,39.9675935,-82.8311552
MLS Listing,,Single Family Residential,5077 Greenwood Ct,Columbus,OH,43213,214900,3,2.5,,1855,12196,1976,11,116,,Active,,,http://www.redfin.com/OH/Columbus/5077-Greenwood-Ct-43213/home/100760168,CBRMLS,219025953,N,Y,39.9643113,-82.8630107
MLS Listing,,Single Family Residential,746 Pierce Ave,Columbus,OH,43213,169900,3,2.0,,1409,5662,1939,13,121,,Active,,,http://www.redfin.com/OH/Columbus/746-Pierce-Ave-43213/home/79605188,CBRMLS,219025753,N,Y,39.959245,-82.882703
MLS Listing,,Single Family Residential,271 Collingwood Ave,Whitehall,OH,43213,125000,3,1.0,,1189,40510,1926,17,105,,Active,,,http://www.redfin.com/OH/Columbus/271-Collingwood-Ave-43213/home/79531523,CBRMLS,219024968,N,Y,39.9676777,-82.8999131
MLS Listing,,Condo/Co-op,5689 Notre Dame Pl #7,Columbus,OH,43213,249900,3,2.5,,2883,2178,1981,20,87,594,Active,,,http://www.redfin.com/OH/Columbus/5689-Notre-Dame-Pl-43213/unit-7/home/75634438,CBRMLS,219024562,N,Y,39.973817,-82.8520964
MLS Listing,,Single Family Residential,4151 Virginia Cir E,Columbus,OH,43213,159999,3,1.5,,1374,16117,1955,25,116,,Active,,,http://www.redfin.com/OH/Whitehall/4151-Virginia-Cir-E-43213/home/79657957,CBRMLS,219023872,N,Y,39.9615177,-82.8886448
MLS Listing,,Single Family Residential,6315 Olde Orchard Dr,Columbus,OH,43213,319900,4,3.5,,4425,16552,1971,30,72,,Active,,,http://www.redfin.com/OH/Columbus/6315-Olde-Orchard-Dr-43213/home/75687265,CBRMLS,219023163,N,Y,39.9637257,-82.8302756
