SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2987 Torrington Rd,Shaker Heights,OH,44122,579000,6,4.0,Van Sweringen Companys,,11325,1926,1,,,Active,,,http://www.redfin.com/OH/Shaker-Heights/2987-Torrington-Rd-44122/home/71043844,Yes MLS,4119233,N,Y,41.4752546,-81.5494801
MLS Listing,,Condo/Co-op,13610 Shaker Blvd #502,Cleveland,OH,44120,135000,3,2.0,Shaker Courts,,,1941,1,,920,Active,,,http://www.redfin.com/OH/Cleveland/13610-Shaker-Blvd-44120/unit-502/home/66137128,Yes MLS,4119214,N,Y,41.4831231,-81.5869407
MLS Listing,,Single Family Residential,2962 Hampton Rd,Cleveland,OH,44120,120000,3,2.0,Ashwood Resub,1680,6969,1954,1,71,,Active,,,http://www.redfin.com/OH/Cleveland/2962-Hampton-Rd-44120/home/70801764,Yes MLS,4118715,N,Y,41.4782397,-81.5885308
MLS Listing,,Townhouse,2649 E 128th St,Cleveland,OH,44120,131500,4,2.0,Northwood Park,2692,6098,1916,2,49,,Active,,,http://www.redfin.com/OH/Cleveland/2649-E-128th-St-44120/home/70783101,Yes MLS,4117549,N,Y,41.4861632,-81.5929442
MLS Listing,,Single Family Residential,15850 Aldersyde Dr,Shaker Heights,OH,44120,274900,6,4.0,Shaker Heights,3117,26136,1939,2,88,,Active,,,http://www.redfin.com/OH/Shaker-Heights/15850-Aldersyde-Dr-44120/home/66163373,Yes MLS,4118345,N,Y,41.4722242,-81.5700754
MLS Listing,,Single Family Residential,16205 Shaker Blvd,Shaker Heights,OH,44120,375000,6,4.0,Shaker Heights Land Companys,4519,20037,1920,2,83,,Active,August-4-2019 01:00 PM,August-4-2019 03:00 PM,http://www.redfin.com/OH/Shaker-Heights/16205-Shaker-Blvd-44120/home/66105139,Yes MLS,4117984,N,Y,41.481502,-81.5669479
MLS Listing,,Single Family Residential,2608 E 121st St,Cleveland,OH,44120,175000,5,1.5,Cleveland,1620,4791,1907,3,108,,Active,,,http://www.redfin.com/OH/Cleveland/2608-E-121st-St-44120/home/167890249,Yes MLS,4118204,N,Y,41.487796,-81.598211
MLS Listing,,Single Family Residential,13501 Cormere Rd,Cleveland,OH,44120,99500,3,2.0,Cleveland,1926,,1930,3,52,,Active,,,http://www.redfin.com/OH/Cleveland/13501-Cormere-Ave-44120/home/70802062,Yes MLS,4118179,N,Y,41.4851204,-81.5880346
MLS Listing,,Single Family Residential,3564 E 154th St,Cleveland,OH,44120,44900,4,1.5,Shaker Overlook Land Companys,1309,6098,1926,3,34,,Active,,,http://www.redfin.com/OH/Cleveland/3564-E-154th-St-44120/home/70796255,Yes MLS,4117994,N,Y,41.4625722,-81.573417
MLS Listing,,Townhouse,3622 E 144th St,Cleveland,OH,44120,18000,6,2.0,Cleveland,2926,4356,1927,3,6,,Active,,,http://www.redfin.com/OH/Cleveland/3622-E-144th-St-44120/home/70794871,Yes MLS,4117849,N,Y,41.4609964,-81.5815562
MLS Listing,,Townhouse,3284 E 132nd St,Cleveland,OH,44120,21000,4,2.0,Cleveland,3117,3484,1926,3,7,,Active,,,http://www.redfin.com/OH/Cleveland/3284-E-132nd-St-44120/home/66569383,Yes MLS,4117848,N,Y,41.4695657,-81.5910525
MLS Listing,,Single Family Residential,2590 Coventry Rd,Shaker Heights,OH,44120,299900,5,4.5,Vansweringen Cos 20,6444,38768,1924,4,47,,Active,,,http://www.redfin.com/OH/Shaker-Heights/2590-Coventry-Rd-44120/home/167846738,Yes MLS,4117472,N,Y,41.4865721,-81.5841284
MLS Listing,,Single Family Residential,13805 Union Ave,Cleveland,OH,44120,45000,4,2.0,Cleveland,2016,5662,1913,4,22,,Active,,,http://www.redfin.com/OH/Cleveland/13805-Union-Ave-44120/home/66146814,Yes MLS,4117596,N,Y,41.4640892,-81.5871006
