SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,384 Cleveland Ave,Hamilton,OH,45013,89000,2,1.0,Hamilton West,868,7318,1951,1,103,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Hamilton/384-Cleveland-Ave-45013/home/100687595,Cincy MLS,1631192,N,Y,39.4088318,-84.5677386
MLS Listing,,Single Family Residential,165 Cedar Ln,Hamilton,OH,45013,80000,3,1.0,Hamilton West,1238,,1952,1,65,,Active,,,http://www.redfin.com/OH/Hamilton/165-Cedar-Ln-45013/home/100688889,Cincy MLS,1631203,N,Y,39.4203454,-84.5833608
MLS Listing,,Single Family Residential,1225 Azel Ave,Hamilton,OH,45013,89500,2,2.0,Hamilton West,616,,1930,1,145,,Active,,,http://www.redfin.com/OH/Hamilton/1225-Azel-Ave-45013/home/78891955,Cincy MLS,1631162,N,Y,39.4125972,-84.5885279
MLS Listing,,Single Family Residential,480 Oakwood Dr,Hamilton,OH,45013,280000,3,3.0,Hamilton West,2858,19663,1958,1,98,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Hamilton/480-Oakwood-Dr-45013/home/75585901,Cincy MLS,1631523,N,Y,39.4000841,-84.5781641
MLS Listing,,Single Family Residential,3070 Stahlheber Rd,Hamilton,OH,45013,434900,3,1.5,Hanover Twp.,1360,1580792,1931,1,320,,Active,,,http://www.redfin.com/OH/Hamilton/3070-Stahlheber-Rd-45013/home/75548295,Cincy MLS,1631482,N,Y,39.4238039,-84.661421
MLS Listing,,Single Family Residential,1390 New London Rd,Hamilton,OH,45013,375000,5,2.5,Hamilton West,3106,31777,1967,1,121,,Active,,,http://www.redfin.com/OH/Hamilton/1390-Hamilton-New-London-Rd-45013/home/75564243,Cincy MLS,1631113,N,Y,39.3816259,-84.6171893
MLS Listing,,Single Family Residential,1133 Ross Ave,Hamilton,OH,45013,25000,2,1.0,Hamilton West,1085,5545,1924,1,23,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Hamilton/1133-Ross-Ave-45013/home/100689316,Cincy MLS,1631161,N,Y,39.4116606,-84.5866282
MLS Listing,,Vacant Land,1901 Hamilton Richmond Rd,Hanover Twp,OH,45013,94900,,,Hanover Twp.,,365381,,2,,,Active,,,http://www.redfin.com/OH/Hamilton/1901-Hamilton-Richmond-Rd-45013/home/75569832,Cincy MLS,1631464,N,Y,39.4368873,-84.607231
MLS Listing,,Single Family Residential,2080 Stahlheber Rd,Hamilton,OH,45013,189900,3,1.0,Hanover Twp.,1014,126150,1938,2,187,,Active,,,http://www.redfin.com/OH/Hamilton/2080-Stahlheber-Rd-45013/home/75569845,Cincy MLS,1631309,N,Y,39.4206828,-84.6309061
MLS Listing,,Single Family Residential,56 Elmont Ave,Hamilton,OH,45013,125300,3,2.0,Hamilton West,1056,11461,1973,3,119,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Hamilton/56-Elmont-Ave-45013/home/75553210,Cincy MLS,1631186,N,Y,39.4088386,-84.5884752
MLS Listing,,Vacant Land,5 Deer Cross Ln,Ross Twp,OH,45013,129900,,,Ross Twp.,,,,3,,,Active,,,http://www.redfin.com/OH/Hamilton/5-Deer-Cross-Ln-45013/unit-5/home/145815619,Cincy MLS,1631229,N,Y,39.349742,-84.700315
MLS Listing,,Single Family Residential,11 Churchill St,Hamilton,OH,45013,949000,4,4.5,Hamilton West,7402,40598,2002,4,128,,Active,,,http://www.redfin.com/OH/Hamilton/11-Churchill-St-45013/home/75575089,Cincy MLS,1631117,N,Y,39.3769894,-84.6125478
MLS Listing,,Single Family Residential,221 S Washington Blvd,Hamilton,OH,45013,199800,3,3.0,Hamilton West,1312,16466,1956,4,152,,Active,,,http://www.redfin.com/OH/Hamilton/221-S-Washington-Blvd-45013/home/78939284,Cincy MLS,1631061,N,Y,39.4033078,-84.5901935
MLS Listing,,Single Family Residential,227 Fairborn Dr,Hamilton,OH,45013,145000,3,1.5,Hamilton West,1422,10498,1985,4,102,,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Hamilton/227-Fairborn-Dr-45013/home/78819261,Cincy MLS,1630820,N,Y,39.397041,-84.6030386
MLS Listing,,Single Family Residential,109 Governors Hill Ct,Hamilton,OH,45013,249900,4,3.5,Hamilton West,2885,15577,2004,4,87,,Active,,,http://www.redfin.com/OH/Hamilton/109-Governors-Hill-Ct-45013/home/78920053,Cincy MLS,1630737,N,Y,39.4407575,-84.5845678
MLS Listing,,Single Family Residential,519 Prytania Ave,Hamilton,OH,45013,89900,3,1.0,Hamilton West,1520,,1920,5,59,,Active,,,http://www.redfin.com/OH/Hamilton/519-Prytania-Ave-45013/home/100687535,Cincy MLS,1630961,N,Y,39.4101202,-84.5657228
MLS Listing,,Single Family Residential,441 Emerson Ave,Hamilton,OH,45013,162000,4,1.5,Hamilton West,1676,6251,1929,6,97,,Active,,,http://www.redfin.com/OH/Hamilton/441-Emerson-Ave-45013/home/75585677,Cincy MLS,1630971,N,Y,39.4131567,-84.577182
MLS Listing,,Single Family Residential,2513 Gardner Rd,Hanover Twp,OH,45013,183000,3,2.5,Hanover Twp.,1865,24002,1977,6,98,,Active,,,http://www.redfin.com/OH/Hamilton/2513-Gardner-Rd-45013/home/78899814,Cincy MLS,1629837,N,Y,39.452339,-84.6025292
MLS Listing,,Vacant Land,0 Morman Rd,Hanover Twp,OH,45013,155000,,,Hanover Twp.,,522720,,7,,,Active,,,http://www.redfin.com/OH/Hanover-Township/Morman-Rd-45013/home/75558656,Cincy MLS,1630738,N,Y,39.466314,-84.643868
MLS Listing,,Single Family Residential,4042 Cincinnati Brookville Rd,Ross Twp,OH,45013,350000,4,2.0,Ross Twp.,2298,217800,1974,8,152,,Active,,,http://www.redfin.com/OH/Hamilton/4042-Cincinnati-Brookville-Rd-45013/home/75583062,Cincy MLS,1630706,N,Y,39.313232,-84.694346
MLS Listing,,Single Family Residential,609 N D St,Hamilton,OH,45013,89900,2,1.0,Hamilton West,924,3751,1942,8,97,,Active,,,http://www.redfin.com/OH/Hamilton/609-N-D-St-45013/home/100687840,Cincy MLS,1630696,N,Y,39.4115216,-84.5646177
MLS Listing,,Single Family Residential,512 Ross Ave,Hamilton,OH,45013,74900,3,2.0,Hamilton West,1476,,1920,8,51,,Active,,,http://www.redfin.com/OH/Hamilton/512-Ross-Ave-45013/home/100690072,Cincy MLS,1630447,N,Y,39.4051541,-84.5728339
MLS Listing,,Single Family Residential,2005 W Taylor School W,Hanover Twp,OH,45013,389900,3,3.0,Hanover Twp.,2896,647040,1995,10,135,,Active,,,http://www.redfin.com/OH/Hamilton/2005-W-Taylor-School-Rd-45013/home/75558693,Cincy MLS,1630416,N,Y,39.477587,-84.629651
MLS Listing,,Single Family Residential,1417 Western Ave,Hamilton,OH,45013,49900,2,1.0,Hamilton West,667,,1948,10,75,,Active,,,http://www.redfin.com/OH/Hamilton/1417-Western-Ave-45013/home/100689438,Cincy MLS,1619727,N,Y,39.4134869,-84.5895919
MLS Listing,,Single Family Residential,57 Tecumseh Dr,New Miami,OH,45013,104900,3,1.0,St. Clair Twp.,864,7200,1962,10,121,,Active,,,http://www.redfin.com/OH/Hamilton/57-Tecumseh-Dr-45013/home/100683043,Cincy MLS,1630308,N,Y,39.4292868,-84.5503637
MLS Listing,,Single Family Residential,2396 W Columbus Dr,Hanover Twp,OH,45013,169900,3,2.0,Hanover Twp.,1516,16426,1964,11,112,,Active,,,http://www.redfin.com/OH/Hamilton/2396-Columbus-Dr-W-45013/home/75580909,Cincy MLS,1630226,N,Y,39.3976539,-84.63917
MLS Listing,,Single Family Residential,31 N Washington Blvd,Hamilton,OH,45013,155000,3,1.5,Hamilton West,1750,,1940,11,89,,Active,,,http://www.redfin.com/OH/Hamilton/31-N-Washington-Blvd-45013/home/163211318,Cincy MLS,1630129,N,Y,39.407433,-84.592391
MLS Listing,,Single Family Residential,21 Lisa Dr,Hamilton,OH,45013,289000,4,2.5,Hamilton West,2543,,2018,13,114,,Active,,,http://www.redfin.com/OH/Hamilton/21-Lisa-Dr-45013/home/100688272,Cincy MLS,1630045,N,Y,39.4275908,-84.5671656
MLS Listing,,Single Family Residential,190 N F St,Hamilton,OH,45014,120000,3,1.0,Hamilton West,1496,,1920,14,80,,Active,,,http://www.redfin.com/OH/Hamilton/190-N-F-St-45013/home/100687687,Cincy MLS,1630025,N,Y,39.4088984,-84.5700305
MLS Listing,,Single Family Residential,139 Kensington Dr,Hamilton,OH,45013,174900,4,1.5,Hamilton West,1683,13608,1983,14,104,,Active,,,http://www.redfin.com/OH/Hamilton/139-Kensington-Dr-45013/home/75575216,Cincy MLS,1629919,N,Y,39.398186,-84.6011774
MLS Listing,,Single Family Residential,2491 Isabella Ln,Hanover Twp,OH,45013,185000,4,2.5,Hanover Twp.,2149,24820,1975,14,86,,Active,,,http://www.redfin.com/OH/Hamilton/2491-Isabella-Ln-45013/home/100675948,Cincy MLS,1629764,N,Y,39.3927614,-84.6395566
MLS Listing,,Single Family Residential,2030 Bridgeport Dr,Hamilton,OH,45013,329900,4,3.0,Hamilton West,2538,15298,2016,15,130,,Active,,,http://www.redfin.com/OH/Hamilton/2030-Bridgeport-Dr-45013/home/108437925,Cincy MLS,1629338,N,Y,39.4311004,-84.5587234
MLS Listing,,Single Family Residential,1181 Pond Ridge Cir,Ross Twp,OH,45013,329900,5,3.5,Ross Twp.,3492,15028,2006,15,94,12,Active,July-28-2019 12:00 AM,July-28-2019 11:59 PM,http://www.redfin.com/OH/Hamilton/1181-Pond-Ridge-Cir-45013/home/100666549,Cincy MLS,1629665,N,Y,39.3867399,-84.6352613
MLS Listing,,Single Family Residential,2500 Rosary Cir,Hanover Twp,OH,45013,229900,4,2.0,Hanover Twp.,1818,16718,1963,16,126,,Active,,,http://www.redfin.com/OH/Hamilton/2500-Rosary-Cir-45013/home/100675917,Cincy MLS,1629217,N,Y,39.3954093,-84.6429054
MLS Listing,,Single Family Residential,219 Progress Ave,Hamilton,OH,45013,141900,4,1.5,Hamilton West,1452,4199,1929,16,98,,Active,,,http://www.redfin.com/OH/Hamilton/219-Progress-Ave-45013/home/100687667,Cincy MLS,1629377,N,Y,39.410075,-84.571561
