SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2864 Chateau Cir,Upper Arlington,OH,43221,129900,2,1.5,,1088,435,1967,1,119,317,Active,,,http://www.redfin.com/OH/Upper-Arlington/2864-Chateau-Cir-43221/unit-98/home/100758134,CBRMLS,219027806,N,Y,40.0163621,-83.088696
MLS Listing,,Condo/Co-op,5109 Bayonne Ln Unit 5109A,Columbus,OH,43221,279900,3,2.5,,2079,2178,2015,1,135,330,Active,,,http://www.redfin.com/OH/Columbus/5109-Bayonne-Ln-43221/unit-5109A/home/109571256,CBRMLS,219027770,N,Y,40.0581,-83.123634
MLS Listing,,Single Family Residential,1586 College Hill Dr,Columbus,OH,43221,324900,3,1.5,,1671,6969,1948,1,194,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Columbus/1586-College-Hill-Dr-43221/home/79495418,CBRMLS,219027691,N,Y,40.0095997,-83.0522258
MLS Listing,,Single Family Residential,2230 Shrewsbury Rd,Columbus,OH,43221,319900,4,2.0,,1700,7405,1954,1,188,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Columbus/2230-Shrewsbury-Rd-43221/home/75699420,CBRMLS,219027641,N,Y,40.0263216,-83.0743275
MLS Listing,,Single Family Residential,2191 Nottingham Rd,Columbus,OH,43221,274900,3,2.0,,1575,7405,1954,1,175,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Columbus/2191-Nottingham-Rd-43221/home/79487402,CBRMLS,219027630,N,Y,40.0250049,-83.0729857
MLS Listing,,Single Family Residential,3379 Stonemason Way,Columbus,OH,43221,285000,4,2.5,,2122,10018,2003,1,134,12,Active,,,http://www.redfin.com/OH/Columbus/3379-Stonemason-Way-43221/home/79606124,CBRMLS,219027575,N,Y,40.0144309,-83.1043437
MLS Listing,,Single Family Residential,2340 Cranford Rd,Columbus,OH,43221,282000,2,1.5,,1494,7840,1952,1,189,,Active,July-28-2019 01:00 PM,July-28-2019 03:00 PM,http://www.redfin.com/OH/Columbus/2340-Cranford-Rd-43221/home/75720743,CBRMLS,219027498,N,Y,40.027304,-83.077569
MLS Listing,,Single Family Residential,2005 W Lane Ave,Upper Arlington,OH,43221,640000,4,3.0,,3008,9147,1939,2,213,,Active,,,http://www.redfin.com/OH/Columbus/2005-W-Lane-Ave-43221/home/79555095,CBRMLS,219027330,N,Y,40.0073167,-83.0640534
MLS Listing,,Single Family Residential,2703 Henthorn Rd,Upper Arlington,OH,43221,680000,4,2.5,,2346,7405,1939,2,290,,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Columbus/2703-Henthorn-Rd-43221/home/79562183,CBRMLS,219027311,N,Y,40.0114131,-83.0631727
MLS Listing,,Single Family Residential,2326 Andover Rd,Columbus,OH,43221,835000,4,2.5,,3069,8276,1937,2,272,,Active,,,http://www.redfin.com/OH/Columbus/2326-Andover-Rd-43221/home/100756914,CBRMLS,219027273,N,Y,40.003941,-83.060343
