SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6545 Spring Run Dr,Westerville,OH,43082,475000,4,3.5,Genoa,2905,12196,2005,1,164,20,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Westerville/6545-Spring-Run-Dr-43082/home/70298772,CBRMLS,219027728,N,Y,40.1519687,-82.8883925
MLS Listing,,Single Family Residential,5071 Oakmont Pl,Westerville,OH,43082,679900,4,4.5,Genoa,6211,22651,1995,1,109,224,Active,,,http://www.redfin.com/OH/Westerville/5071-Oakmont-Pl-43082/home/70253015,CBRMLS,219027672,N,Y,40.1666132,-82.9403876
MLS Listing,,Single Family Residential,5220 Smothers Rd,Westerville,OH,43081,429900,5,2.5,Harlem,2600,54885,1980,2,165,,Active,,,http://www.redfin.com/OH/Westerville/5220-Smothers-Rd-43081/home/70249303,CBRMLS,219027404,N,Y,40.130101,-82.84752
MLS Listing,,Condo/Co-op,151 Ravines Way,Westerville,OH,43082,330000,2,3.5,,2102,93218,2000,2,157,315,Active,,,http://www.redfin.com/OH/Westerville/151-Ravines-Way-43082/home/70293816,CBRMLS,219027261,N,Y,40.135173,-82.927238
MLS Listing,,Single Family Residential,4644 Royal Birkdale Dr,Westerville,OH,43082,579900,4,3.5,Orange,3745,12196,2014,3,155,42,Active,,,http://www.redfin.com/OH/Westerville/4644-Royal-Birkdale-Dr-43082/home/70246518,CBRMLS,219027227,N,Y,40.172254,-82.9492748
MLS Listing,,Single Family Residential,5726 Blackhawk Forest Dr,Westerville,OH,43082,444000,4,4.5,Genoa,3291,23086,1995,3,135,18,Active,July-28-2019 02:00 PM,July-28-2019 04:00 PM,http://www.redfin.com/OH/Westerville/5726-Blackhawk-Forest-Dr-43082/home/70251303,CBRMLS,219027202,N,Y,40.172528,-82.9179879
MLS Listing,,Single Family Residential,6516 Hilmar Dr,Westerville,OH,43082,309900,4,2.5,Genoa,1888,8276,1999,4,164,8,Active,,,http://www.redfin.com/OH/Westerville/6516-Hilmar-Dr-43082/home/70252373,CBRMLS,219027077,N,Y,40.156909,-82.908291
MLS Listing,,Single Family Residential,6831 Lakeside Ct,Westerville,OH,43082,635500,4,5.5,Orange,4927,34848,1994,4,129,200,Active,July-28-2019 12:00 PM,July-28-2019 02:00 PM,http://www.redfin.com/OH/Westerville/6831-Lakeside-Ct-43082/home/70261192,CBRMLS,219027023,N,Y,40.1658969,-82.9491895
MLS Listing,,Single Family Residential,485 Northchurch Ln,Westerville,OH,43082,334400,4,2.5,,2284,9147,1997,7,146,,Active,,,http://www.redfin.com/OH/Westerville/485-Northchurch-Ln-43082/home/70254362,CBRMLS,219026689,N,Y,40.1369852,-82.9149836
MLS Listing,,Vacant Land,0 Fancher Rd Unit Tract 29,Westerville,OH,43081,145000,,,Harlem,,169884,,8,,,Active,,,http://www.redfin.com/OH/Westerville/0-Fancher-RD-43081/unit-Tract-29/home/167613702,CBRMLS,219026384,N,Y,40.132111,-82.809376
MLS Listing,,Vacant Land,0 Fancher Rd Unit Tract 28,Westerville,OH,43081,145000,,,Harlem,,100187,,8,,,Active,,,http://www.redfin.com/OH/Westerville/0-Fancher-RD-43081/unit-Tract-28/home/167613274,CBRMLS,219026380,N,Y,40.131854,-82.808296
MLS Listing,,Single Family Residential,6371 Lake Trail Drive Dr,Westerville,OH,43082,458000,4,3.0,Genoa,3849,16117,1993,10,119,17,Active,,,http://www.redfin.com/OH/Westerville/6371-Lake-Trail-Dr-43082/home/70252444,CBRMLS,219026127,N,Y,40.1705597,-82.9408948
MLS Listing,,Single Family Residential,6297 Legends Ct,Westerville,OH,43082,343900,3,2.5,Genoa,2366,13939,1999,10,145,21,Active,July-27-2019 09:00 AM,July-27-2019 12:00 PM,http://www.redfin.com/OH/Westerville/6297-Legends-Ct-43082/home/70251481,CBRMLS,219026103,N,Y,40.1648143,-82.9207208
MLS Listing,,Vacant Land,0 Fancher Rd Unit Tract 18,Westerville,OH,43081,145000,,,Harlem,,95832,,10,,,Active,,,http://www.redfin.com/OH/Westerville/0-Fancher-RD-43081/unit-Tract-18/home/167459525,CBRMLS,219026090,N,Y,40.130567,-82.804133
MLS Listing,,Vacant Land,0 Fancher Rd Unit Tract 16,Westerville,OH,43081,145000,,,Harlem,,94089,,10,,,Active,,,http://www.redfin.com/OH/Westerville/0-Fancher-RD-43081/unit-Tract-16/home/167459470,CBRMLS,219026089,N,Y,40.131492,-82.803832
MLS Listing,,Vacant Land,0 Fancher Rd Unit Tract 15,Westerville,OH,43081,155000,,,Harlem,,121967,,10,,,Active,,,http://www.redfin.com/OH/Westerville/0-Fancher-RD-43081/unit-Tract-15/home/167459276,CBRMLS,219026088,N,Y,40.132115,-82.802202
